patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US3946A,1845-03-12 00:00:00,Stove ,['Stove'],"[('Stove', 'VB')]",0,['PROPN'],[],1,0,1
US3948A,1845-03-12 00:00:00,Apparatus eob ,"['Apparatus', 'eob']","[('Apparatus', 'NNP'), ('eob', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US3954A,1845-03-15 00:00:00,James nield ,"['James', 'nield']","[('James', 'NNP'), ('nield', 'VBD')]",1,"['PROPN', 'NOUN']",[],1,0,2
US3962A,1845-03-21 00:00:00,Fowler m ,"['Fowler', 'm']","[('Fowler', 'NNP'), ('m', 'NN')]",1,"['PROPN', 'VERB']",[],1,0,2
US3964A,1845-03-21 00:00:00,Machine eoe stuffing horse-collabs ,"['Machine', 'eoe', 'stuffing', 'horse-collabs']","[('Machine', 'NN'), ('eoe', 'NN'), ('stuffing', 'VBG'), ('horse-collabs', 'NN')]",0,"['PROPN', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6
US3965A,1845-03-26 00:00:00,Vvilliam h ,"['Vvilliam', 'h']","[('Vvilliam', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['GPE'],1,0,2
US3976A,1845-03-26 00:00:00,Gould thokp ,"['Gould', 'thokp']","[('Gould', 'NNP'), ('thokp', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US3984A,1845-04-01 00:00:00,Pipe box oh skeiw eob ,"['Pipe', 'box', 'oh', 'skeiw', 'eob']","[('Pipe', 'NNP'), ('box', 'NN'), ('oh', 'NN'), ('skeiw', 'NN'), ('eob', 'NN')]",1,"['NOUN', 'NOUN', 'INTJ', 'NOUN', 'PROPN']",[],1,0,5
US3995A,1845-04-16 00:00:00,Xsubmarine t telescope ,"['Xsubmarine', 't', 'telescope']","[('Xsubmarine', 'NN'), ('t', 'NN'), ('telescope', 'NN')]",0,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3
US4001A,1845-04-16 00:00:00,Carriage- wheel ,"['Carriage-', 'wheel']","[('Carriage-', 'JJ'), ('wheel', 'NN')]",0,"['PROPN', 'NOUN']",[],1,0,2
US4002A,1845-04-16 00:00:00,Method of checking- the motion of dkop cut-off valves of steam-engines ,"['Method', 'of', 'checking-', 'the', 'motion', 'of', 'dkop', 'cut-off', 'valves', 'of', 'steam-engines']","[('Method', 'NNP'), ('of', 'IN'), ('checking-', 'NN'), ('the', 'DT'), ('motion', 'NN'), ('of', 'IN'), ('dkop', 'JJ'), ('cut-off', 'JJ'), ('valves', 'NNS'), ('of', 'IN'), ('steam-engines', 'NNS')]",1,"['NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,15
US4031A,1845-05-01 00:00:00,Samuel tjttek ,"['Samuel', 'tjttek']","[('Samuel', 'NNP'), ('tjttek', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4040A,1845-05-10 00:00:00,Samuel rust ,"['Samuel', 'rust']","[('Samuel', 'NNP'), ('rust', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4052A,1845-05-13 00:00:00,Tktjss ,['Tktjss'],"[('Tktjss', 'NN')]",0,['PROPN'],['WORK_OF_ART'],1,0,1
US4067A,1845-06-02 00:00:00,cutts smith ,"['cutts', 'smith']","[('cutts', 'NNS'), ('smith', 'VBP')]",0,"['PROPN', 'PROPN']",[],1,0,2
US4078A,1845-06-10 00:00:00,Theophilus smith ,"['Theophilus', 'smith']","[('Theophilus', 'NN'), ('smith', 'NN')]",0,"['PROPN', 'PROPN']",[],1,0,2
US4080A,1845-06-14 00:00:00,Clovek-htjllesrg machine ,"['Clovek-htjllesrg', 'machine']","[('Clovek-htjllesrg', 'JJ'), ('machine', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,4
US4090A,1845-06-25 00:00:00,Bark-mill ,['Bark-mill'],"[('Bark-mill', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4094A,1845-06-25 00:00:00,Process of pkepaeotg hemp ,"['Process', 'of', 'pkepaeotg', 'hemp']","[('Process', 'NN'), ('of', 'IN'), ('pkepaeotg', 'NN'), ('hemp', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'ADV']",[],1,0,4
US4098A,1845-07-05 00:00:00,Silas cornell ,"['Silas', 'cornell']","[('Silas', 'NNP'), ('cornell', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4099A,1845-07-05 00:00:00,Improvement in india-rubber fabrics ,"['Improvement', 'in', 'india-rubber', 'fabrics']","[('Improvement', 'NN'), ('in', 'IN'), ('india-rubber', 'JJ'), ('fabrics', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",['GPE'],1,0,6
US4105A,1845-07-10 00:00:00,Fait-mill ,['Fait-mill'],"[('Fait-mill', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4111A,1845-07-14 00:00:00,Hubbell ,['Hubbell'],"[('Hubbell', 'NNP')]",1,['PROPN'],[],1,0,1
US4118A,1845-07-22 00:00:00,genin ,['genin'],"[('genin', 'NN')]",0,['PROPN'],[],1,0,1
US4119A,1845-07-22 00:00:00,Stove ,['Stove'],"[('Stove', 'VB')]",0,['PROPN'],[],1,0,1
US4131A,1845-08-04 00:00:00,Elijah pratt ,"['Elijah', 'pratt']","[('Elijah', 'NNP'), ('pratt', 'NN')]",1,"['PROPN', 'VERB']",[],1,0,2
US4132A,1845-08-04 00:00:00,Manufacture of keyed buckles ,"['Manufacture', 'of', 'keyed', 'buckles']","[('Manufacture', 'NN'), ('of', 'IN'), ('keyed', 'JJ'), ('buckles', 'NNS')]",0,"['PROPN', 'ADP', 'ADJ', 'NOUN']",[],1,0,4
US4134A,1845-08-04 00:00:00,Uterine supported ,"['Uterine', 'supported']","[('Uterine', 'NN'), ('supported', 'VBD')]",0,"['PROPN', 'VERB']",[],1,0,2
US4143A,1845-08-09 00:00:00,Arthur varnham ,"['Arthur', 'varnham']","[('Arthur', 'NNP'), ('varnham', 'NN')]",1,"['PROPN', 'PROPN']",['ORG'],1,0,2
US4149A,1845-08-16 00:00:00,Beeiah swift ,"['Beeiah', 'swift']","[('Beeiah', 'NNP'), ('swift', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4151A,1845-08-16 00:00:00,Am photu litho cd n y  ,"['Am', 'photu', 'litho', 'cd', 'n', 'y']","[('Am', 'NNP'), ('photu', 'JJ'), ('litho', 'JJ'), ('cd', 'NN'), ('n', 'NNS'), ('y', 'VBP')]",1,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'SPACE']",[],1,0,7
US4152A,1845-08-16 00:00:00,Hosea htfntlby ,"['Hosea', 'htfntlby']","[('Hosea', 'NNP'), ('htfntlby', 'NN')]",1,"['PROPN', 'ADJ']",[],1,0,2
US4154A,1845-08-20 00:00:00,Labd-lamp ,['Labd-lamp'],"[('Labd-lamp', 'JJ')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4155A,1845-08-20 00:00:00,Hammerx ,['Hammerx'],"[('Hammerx', 'NN')]",0,['PROPN'],[],1,0,1
US4156A,1845-08-20 00:00:00,Jordan l ,"['Jordan', 'l']","[('Jordan', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['GPE'],1,0,2
US4180A,1845-09-09 00:00:00,Hiram h ,"['Hiram', 'h']","[('Hiram', 'NNP'), ('h', 'NN')]",1,"['PROPN', 'NOUN']",['GPE'],1,0,2
US4183A,1845-09-09 00:00:00,Bbick-press ,['Bbick-press'],"[('Bbick-press', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3
US4188A,1845-09-11 00:00:00,Cookin g-stove ,"['Cookin', 'g-stove']","[('Cookin', 'NNP'), ('g-stove', 'NN')]",1,"['PROPN', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,4
US4193A,1845-09-13 00:00:00,Leonard phleger ,"['Leonard', 'phleger']","[('Leonard', 'NNP'), ('phleger', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4194A,1845-09-17 00:00:00,Apparatus for boring rocks or earth ,"['Apparatus', 'for', 'boring', 'rocks', 'or', 'earth']","[('Apparatus', 'NNP'), ('for', 'IN'), ('boring', 'VBG'), ('rocks', 'NNS'), ('or', 'CC'), ('earth', 'NN')]",1,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,6
US4198A,1845-09-19 00:00:00,lewis ,['lewis'],"[('lewis', 'NN')]",0,['PROPN'],[],1,0,1
US4206A,1845-09-27 00:00:00,Machinery for ,"['Machinery', 'for']","[('Machinery', 'NN'), ('for', 'IN')]",0,"['PROPN', 'ADP']",[],1,0,2
US4207A,1845-09-27 00:00:00,lewis ,['lewis'],"[('lewis', 'NN')]",0,['PROPN'],[],1,0,1
US4213A,1845-09-30 00:00:00,Mode of removihg tb ,"['Mode', 'of', 'removihg', 'tb']","[('Mode', 'NNP'), ('of', 'IN'), ('removihg', 'NN'), ('tb', 'NN')]",1,"['PROPN', 'ADP', 'VERB', 'PROPN']",[],1,0,4
US4214A,1845-09-30 00:00:00,Paulor-stove ,['Paulor-stove'],"[('Paulor-stove', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4215A,1845-09-30 00:00:00,Mode of driving- bobbins in spinners ,"['Mode', 'of', 'driving-', 'bobbins', 'in', 'spinners']","[('Mode', 'NNP'), ('of', 'IN'), ('driving-', 'JJ'), ('bobbins', 'NNS'), ('in', 'IN'), ('spinners', 'NNS')]",1,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,6
US4225A,1845-10-09 00:00:00,Planibtg-machiwe ,['Planibtg-machiwe'],"[('Planibtg-machiwe', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3
US4230A,1845-10-11 00:00:00,Burring-machine ,['Burring-machine'],"[('Burring-machine', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4232A,1845-10-11 00:00:00,Manner ,['Manner'],"[('Manner', 'NN')]",0,['PROPN'],[],1,0,1
US4233A,1845-10-11 00:00:00,Cowhectiug-libtk for railroad-cars ,"['Cowhectiug-libtk', 'for', 'railroad-cars']","[('Cowhectiug-libtk', 'NNP'), ('for', 'IN'), ('railroad-cars', 'NNS')]",1,"['NOUN', 'PUNCT', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,7
US4238A,1845-10-25 00:00:00,Rotaby-top stove ,"['Rotaby-top', 'stove']","[('Rotaby-top', 'JJ'), ('stove', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,4
US4247A,1845-11-01 00:00:00,Jordan l ,"['Jordan', 'l']","[('Jordan', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['GPE'],1,0,2
US4248A,1845-11-01 00:00:00,Jordan l ,"['Jordan', 'l']","[('Jordan', 'NNP'), ('l', 'NN')]",1,"['PROPN', 'NOUN']",['GPE'],1,0,2
US4254A,1845-11-01 00:00:00,Mode oe operating brakes foe ,"['Mode', 'oe', 'operating', 'brakes', 'foe']","[('Mode', 'NNP'), ('oe', 'MD'), ('operating', 'VBG'), ('brakes', 'NNS'), ('foe', 'NN')]",1,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],1,0,5
US4256A,1845-11-08 00:00:00,Hatter s kettle ,"['Hatter', 's', 'kettle']","[('Hatter', 'NNP'), ('s', 'VBD'), ('kettle', 'VB')]",1,"['PROPN', 'PART', 'NOUN']",['PRODUCT'],1,0,3
US4275A,1845-11-18 00:00:00,Marmajdtjke osborne ,"['Marmajdtjke', 'osborne']","[('Marmajdtjke', 'NNP'), ('osborne', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US4278A,1845-11-21 00:00:00,bogardus ,['bogardus'],"[('bogardus', 'NN')]",0,['PROPN'],[],1,0,1
US4281A,1845-11-21 00:00:00,Alexandee andeeson ,"['Alexandee', 'andeeson']","[('Alexandee', 'NNP'), ('andeeson', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4319A,1845-12-20 00:00:00,Jonathan ball ,"['Jonathan', 'ball']","[('Jonathan', 'NNP'), ('ball', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4321A,1845-12-20 00:00:00,Machinery for dressing combs ,"['Machinery', 'for', 'dressing', 'combs']","[('Machinery', 'NN'), ('for', 'IN'), ('dressing', 'VBG'), ('combs', 'NNS')]",0,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4
US4330A,1845-12-26 00:00:00,Gar-wheel ,['Gar-wheel'],"[('Gar-wheel', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4350A,1846-01-07 00:00:00,Stove fob heating apartments ,"['Stove', 'fob', 'heating', 'apartments']","[('Stove', 'NNP'), ('fob', 'NN'), ('heating', 'NN'), ('apartments', 'NNS')]",1,"['PROPN', 'NOUN', 'NOUN', 'NOUN']",[],1,0,4
US4354A,1846-01-15 00:00:00,Thomas a ,"['Thomas', 'a']","[('Thomas', 'NNP'), ('a', 'DT')]",1,"['PROPN', 'PRON']",[],1,0,2
US4359A,1846-01-15 00:00:00,Thomas hassaed ,"['Thomas', 'hassaed']","[('Thomas', 'NNP'), ('hassaed', 'NN')]",1,"['PROPN', 'VERB']",[],1,0,2
US4365A,1846-01-23 00:00:00,Lathrop s ,"['Lathrop', 's']","[('Lathrop', 'NNP'), ('s', 'NN')]",1,"['PROPN', 'VERB']",['PRODUCT'],1,0,2
US4366A,1846-01-28 00:00:00,Register-plate for stoves ,"['Register-plate', 'for', 'stoves']","[('Register-plate', 'NN'), ('for', 'IN'), ('stoves', 'NNS')]",0,"['PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN']",[],1,0,5
US4372A,1846-02-10 00:00:00,Manufacture of ,"['Manufacture', 'of']","[('Manufacture', 'NN'), ('of', 'IN')]",0,"['PROPN', 'ADP']",[],1,0,2
US4374A,1846-02-10 00:00:00,Israel-j ,['Israel-j'],"[('Israel-j', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",['GPE'],1,0,3
US4375A,1846-02-10 00:00:00,Parlor-stove ,['Parlor-stove'],"[('Parlor-stove', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4382A,1846-02-10 00:00:00,Mill for grinding ,"['Mill', 'for', 'grinding']","[('Mill', 'NNP'), ('for', 'IN'), ('grinding', 'VBG')]",1,"['PROPN', 'ADP', 'VERB']",[],1,0,3
US4384A,1846-02-10 00:00:00,Israel j ,"['Israel', 'j']","[('Israel', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",['GPE'],1,0,2
US4387A,1846-02-20 00:00:00,Moetisiitg-machine ,['Moetisiitg-machine'],"[('Moetisiitg-machine', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4392A,1846-03-07 00:00:00,Improvement in chimn ey-caps ,"['Improvement', 'in', 'chimn', 'ey-caps']","[('Improvement', 'NN'), ('in', 'IN'), ('chimn', 'JJ'), ('ey-caps', 'NNS')]",0,"['NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'NOUN']",[],1,0,6
US4393A,1846-03-07 00:00:00,Sawmill ,['Sawmill'],"[('Sawmill', 'NN')]",0,['PROPN'],[],1,0,1
US4395A,1846-03-07 00:00:00,Sawmill ,['Sawmill'],"[('Sawmill', 'NN')]",0,['PROPN'],[],1,0,1
US4396A,1846-03-07 00:00:00,Piston for pumps ,"['Piston', 'for', 'pumps']","[('Piston', 'NNP'), ('for', 'IN'), ('pumps', 'NNS')]",1,"['PROPN', 'ADP', 'NOUN']",['GPE'],1,0,3
US4402A,1846-03-07 00:00:00,Mobtise-latch jfob jjoors ,"['Mobtise-latch', 'jfob', 'jjoors']","[('Mobtise-latch', 'NNP'), ('jfob', 'NN'), ('jjoors', 'NNS')]",1,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],1,0,5
US4411A,1846-03-07 00:00:00,Feeder for screw-machines ,"['Feeder', 'for', 'screw-machines']","[('Feeder', 'NN'), ('for', 'IN'), ('screw-machines', 'NNS')]",0,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5
US4413A,1846-03-14 00:00:00,Belt for conveying straw and grain ,"['Belt', 'for', 'conveying', 'straw', 'and', 'grain']","[('Belt', 'NNP'), ('for', 'IN'), ('conveying', 'VBG'), ('straw', 'JJ'), ('and', 'CC'), ('grain', 'NN')]",1,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,6
US4418A,1846-03-14 00:00:00,andreus ,['andreus'],"[('andreus', 'NN')]",0,['PROPN'],[],1,0,1
US4424A,1846-03-14 00:00:00,Isaac p ,"['Isaac', 'p']","[('Isaac', 'NNP'), ('p', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4428A,1846-03-21 00:00:00,Samuel eust ,"['Samuel', 'eust']","[('Samuel', 'NNP'), ('eust', 'NN')]",1,"['PROPN', 'ADJ']",[],1,0,2
US4434A,1846-04-04 00:00:00,Machinery for cutting screws ,"['Machinery', 'for', 'cutting', 'screws']","[('Machinery', 'NN'), ('for', 'IN'), ('cutting', 'VBG'), ('screws', 'NNS')]",0,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4
US4437A,1846-04-04 00:00:00,Thomas f ,"['Thomas', 'f']","[('Thomas', 'NNP'), ('f', 'NN')]",1,"['PROPN', 'X']",[],1,0,2
US4441A,1846-04-04 00:00:00,Bennet woodoeoft ,"['Bennet', 'woodoeoft']","[('Bennet', 'NNP'), ('woodoeoft', 'NN')]",1,"['PROPN', 'VERB']",[],1,0,2
US4447A,1846-04-04 00:00:00,Car- wheel ,"['Car-', 'wheel']","[('Car-', 'JJ'), ('wheel', 'NN')]",0,"['PROPN', 'NOUN']",[],1,0,2
US4452A,1846-04-11 00:00:00,Dooe-lock ,['Dooe-lock'],"[('Dooe-lock', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4453A,1846-04-11 00:00:00,Improvement in electro-magnetic telegraphs ,"['Improvement', 'in', 'electro-magnetic', 'telegraphs']","[('Improvement', 'NN'), ('in', 'IN'), ('electro-magnetic', 'JJ'), ('telegraphs', 'NN')]",0,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,6
US4455A,1846-04-11 00:00:00,peters ,['peters'],"[('peters', 'NNS')]",0,['PROPN'],[],1,0,1
US4456A,1846-04-11 00:00:00,Thomas j ,"['Thomas', 'j']","[('Thomas', 'NNP'), ('j', 'NN')]",1,"['PROPN', 'PROPN']",[],1,0,2
US4460A,1846-04-18 00:00:00,Corit-sheller ,['Corit-sheller'],"[('Corit-sheller', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4463A,1846-04-18 00:00:00,phuto-l ,['phuto-l'],"[('phuto-l', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4476A,1846-04-25 00:00:00,fekguson and jno ,"['fekguson', 'and', 'jno']","[('fekguson', 'NN'), ('and', 'CC'), ('jno', 'NN')]",0,"['PROPN', 'CCONJ', 'NOUN']",[],1,0,3
US4494A,1846-05-02 00:00:00,Tortoise-shell ,['Tortoise-shell'],"[('Tortoise-shell', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4496A,1846-05-02 00:00:00,Machinery for ,"['Machinery', 'for']","[('Machinery', 'NN'), ('for', 'IN')]",0,"['PROPN', 'ADP']",[],1,0,2
US4497A,1846-05-02 00:00:00,Overshoe ,['Overshoe'],"[('Overshoe', 'NN')]",0,['PROPN'],[],1,0,1
US4505A,1846-05-09 00:00:00,Manufacttrbe oe spoons ,"['Manufacttrbe', 'oe', 'spoons']","[('Manufacttrbe', 'NNP'), ('oe', 'MD'), ('spoons', 'NNS')]",1,"['PROPN', 'ADV', 'NOUN']",[],1,0,3
US4506A,1846-05-09 00:00:00,Dentist s turw-key ,"['Dentist', 's', 'turw-key']","[('Dentist', 'NNP'), ('s', 'VBD'), ('turw-key', 'JJ')]",1,"['PROPN', 'PART', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5
US4510A,1846-05-09 00:00:00,Machinery for dressing staves ,"['Machinery', 'for', 'dressing', 'staves']","[('Machinery', 'NN'), ('for', 'IN'), ('dressing', 'VBG'), ('staves', 'NNS')]",0,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4
US4550A,1846-05-30 00:00:00,Cookiugr-bange ,['Cookiugr-bange'],"[('Cookiugr-bange', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4555A,1846-05-30 00:00:00,Botary steam-engine ,"['Botary', 'steam-engine']","[('Botary', 'JJ'), ('steam-engine', 'NN')]",0,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4
US4559A,1846-06-06 00:00:00,Stove ,['Stove'],"[('Stove', 'VB')]",0,['PROPN'],[],1,0,1
US4561A,1846-06-06 00:00:00,starr ,['starr'],"[('starr', 'NN')]",0,['PROPN'],[],1,0,1
US4565A,1846-06-13 00:00:00,Machine eor boring and mortising hubs ,"['Machine', 'eor', 'boring', 'and', 'mortising', 'hubs']","[('Machine', 'NN'), ('eor', 'NN'), ('boring', 'NN'), ('and', 'CC'), ('mortising', 'NN'), ('hubs', 'NNS')]",0,"['PROPN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,6
US4572A,1846-06-13 00:00:00,Corw-sheller ,['Corw-sheller'],"[('Corw-sheller', 'NN')]",0,"['PROPN', 'PUNCT', 'PROPN']",[],1,0,3
US4575A,1846-06-16 00:00:00,Machinery for cu i ,"['Machinery', 'for', 'cu', 'i']","[('Machinery', 'NN'), ('for', 'IN'), ('cu', 'NN'), ('i', 'NN')]",0,"['PROPN', 'ADP', 'INTJ', 'PRON']",[],1,0,4
US4583A,1846-06-16 00:00:00,hyatt ,['hyatt'],"[('hyatt', 'NN')]",0,['PROPN'],[],1,0,1
US4594A,1846-06-27 00:00:00,Steaw-carriee ,['Steaw-carriee'],"[('Steaw-carriee', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3
US4598A,1846-06-27 00:00:00,Stove ,['Stove'],"[('Stove', 'VB')]",0,['PROPN'],[],1,0,1
US4599A,1846-06-27 00:00:00,Said geo ,"['Said', 'geo']","[('Said', 'NNP'), ('geo', 'NN')]",1,"['VERB', 'PROPN']",[],1,0,2
US4601A,1846-06-27 00:00:00,Stove ,['Stove'],"[('Stove', 'VB')]",0,['PROPN'],[],1,0,1
US4604A,1846-06-27 00:00:00,Apparatus for generating gas ,"['Apparatus', 'for', 'generating', 'gas']","[('Apparatus', 'NNP'), ('for', 'IN'), ('generating', 'VBG'), ('gas', 'NN')]",1,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4
US4613A,1846-07-02 00:00:00,Thomas harvey ,"['Thomas', 'harvey']","[('Thomas', 'NNP'), ('harvey', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4618A,1846-07-07 00:00:00,Band-pulley ,['Band-pulley'],"[('Band-pulley', 'NN')]",0,"['NOUN', 'PUNCT', 'PROPN']",[],1,0,3
US4632A,1846-07-14 00:00:00,Teaching ariti-imetic ,"['Teaching', 'ariti-imetic']","[('Teaching', 'VBG'), ('ariti-imetic', 'JJ')]",0,"['VERB', 'PROPN', 'PUNCT', 'ADJ']",[],1,0,4
US4634A,1846-07-14 00:00:00,Wail machinery ,"['Wail', 'machinery']","[('Wail', 'JJ'), ('machinery', 'NN')]",0,"['PROPN', 'NOUN']",[],1,0,2
US4641A,1846-07-14 00:00:00,Jacob shaw ,"['Jacob', 'shaw']","[('Jacob', 'NNP'), ('shaw', 'NN')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4642A,1846-07-20 00:00:00,Improvement in carding-mach i n es ,"['Improvement', 'in', 'carding-mach', 'i', 'n', 'es']","[('Improvement', 'NN'), ('in', 'IN'), ('carding-mach', 'NN'), ('i', 'NN'), ('n', 'VBP'), ('es', 'NN')]",0,"['NOUN', 'ADP', 'VERB', 'PUNCT', 'PROPN', 'PRON', 'CCONJ', 'X']",[],1,0,8
US4643A,1846-07-20 00:00:00,Machinery for forming hat-bodies ,"['Machinery', 'for', 'forming', 'hat-bodies']","[('Machinery', 'NN'), ('for', 'IN'), ('forming', 'VBG'), ('hat-bodies', 'NNS')]",0,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6
US4644A,1846-07-20 00:00:00,Carpet-loom ,['Carpet-loom'],"[('Carpet-loom', 'NN')]",0,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3
US4647A,1846-07-20 00:00:00,Jacob peebles ,"['Jacob', 'peebles']","[('Jacob', 'NNP'), ('peebles', 'NNS')]",1,"['PROPN', 'NOUN']",[],1,0,2
US4648A,1846-07-20 00:00:00,Windowing-machine ,['Windowing-machine'],"[('Windowing-machine', 'JJ')]",0,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3
US4651A,1846-07-20 00:00:00,Evek-poietted pencil ,"['Evek-poietted', 'pencil']","[('Evek-poietted', 'JJ'), ('pencil', 'NN')]",0,"['PROPN', 'PUNCT', 'VERB', 'NOUN']",[],1,0,4
US4668A,1846-07-28 00:00:00,Spike and wail machine ,"['Spike', 'and', 'wail', 'machine']","[('Spike', 'NNP'), ('and', 'CC'), ('wail', 'NN'), ('machine', 'NN')]",1,"['PROPN', 'CCONJ', 'VERB', 'NOUN']",[],1,0,4
US4669A,1846-07-28 00:00:00,Stove ,['Stove'],"[('Stove', 'VB')]",0,['PROPN'],[],1,0,1
