patent_number,date,title
US375781A,1888-01-03,Elbbet l 
US375782A,1888-01-03,Middlings-purifier 
US375783A,1888-01-03,Device for rolling metallic bodies to spheroidal forms 
US375784A,1888-01-03,Apparatus for electric welding 
US375785A,1888-01-03,Leonid as b 
US375786A,1888-01-03,wells 
US375787A,1888-01-03,Berry or seed gatherer and cleaner 
US375788A,1888-01-03,David williamson 
US375789A,1888-01-03,Plow-wheel 
US375790A,1888-01-03,Alfeed zubleb 
US375791A,1888-01-03,John f 
US375792A,1888-01-03,bailey 
US375793A,1888-01-03,Hammock-spreader 
US375794A,1888-01-03,Blotter-bath 
US375795A,1888-01-03,Device for obtaining vertical lines 
US375796A,1888-01-03,Manufacture of lamp-chimneys 
US375797A,1888-01-03,Road-grader 
US375798A,1888-01-03,Water-filter 
US375799A,1888-01-03,Forehand 
US375800A,1888-01-03,Saw-mill set-works 
US375801A,1888-01-03,Saw-mill stock-roller 
US375802A,1888-01-03,Side-hill plow and road-grader 
US375803A,1888-01-03,Benoni colvin and john 
US375804A,1888-01-03,Registering and numbering device 
US375805A,1888-01-03,Mail-bag 
US375806A,1888-01-03,doering- 
US375807A,1888-01-03,Manure-distributer 
US375808A,1888-01-03,Teeeitoey 
US375809A,1888-01-03,Halter 
US375810A,1888-01-03,John b 
US375811A,1888-01-03,Skiving-machine 
US375812A,1888-01-03,hareis 
US375813A,1888-01-03,Nut-lock 
US375814A,1888-01-03,Ox-yoke 
US375815A,1888-01-03,Traction-engine 
US375816A,1888-01-03,hiser 
US375817A,1888-01-03,Bed-lounge 
US375818A,1888-01-03,Device for attaching overshoes 
US375819A,1888-01-03,William hoeeocks 
US375820A,1888-01-03,Rubbing-down device for mounting photographs 
US375821A,1888-01-03,Setts 
US375822A,1888-01-03,Animal-trap 
US375823A,1888-01-03,Blacking-box holder 
US375824A,1888-01-03,Hay-rack 
US375825A,1888-01-03,Hoop-lug 
US375826A,1888-01-03,Fbank h 
US375827A,1888-01-03,Dental pencil 
US375828A,1888-01-03,Fence 
US375829A,1888-01-03,Eudolph newman 
US375830A,1888-01-03,William p 
US375831A,1888-01-03,Levi pentz 
US375832A,1888-01-03,Albert l 
US375833A,1888-01-03,perry 
US375834A,1888-01-03,Dental engine 
US375835A,1888-01-03,Electric exercising-machine 
US375836A,1888-01-03,Thomas f 
US375837A,1888-01-03,scott 
US375838A,1888-01-03,Brick-kiln 
US375839A,1888-01-03,Machine for forming pu lp cylinders 
US375840A,1888-01-03,Reclining attachment for chairs 
US375841A,1888-01-03,Car-brake 
US375842A,1888-01-03,Lawn-mower 
US375843A,1888-01-03,Handcuff 
US375844A,1888-01-03,Show-stand 
US375845A,1888-01-03,Lois mabtin waek 
US375846A,1888-01-03,Waltee f 
US375847A,1888-01-03,Heney g 
US375848A,1888-01-03,On-the-main 
US375849A,1888-01-03,Track for street-railways 
US375850A,1888-01-03,Street-railway construction 
US375851A,1888-01-03,Construction of street-railways 
US375852A,1888-01-03,Street-railway construction 
US375853A,1888-01-03,Street-railway construction 
US375854A,1888-01-03,Street-railway construction 
US375855A,1888-01-03,Street-railway construction 
US375856A,1888-01-03,Combined sleeper and chair for street-railroads 
US375857A,1888-01-03,Mouth 
US375858A,1888-01-03,George e 
US375859A,1888-01-03,Draft-hook for vehicles 
US375860A,1888-01-03,Hair-tonic 
US375861A,1888-01-03,Buggy-top 
US375862A,1888-01-03,Telephone 
US375863A,1888-01-03,Insect-screen for windows or doors 
US375864A,1888-01-03,Half to john thomas dodwell 
US375865A,1888-01-03,Hay-hook attachment 
US375866A,1888-01-03,Woven-wire mat 
US375867A,1888-01-03,Mechanical toy frog 
US375868A,1888-01-03,Sulky attachment for plows 
US375869A,1888-01-03,John e 
US375870A,1888-01-03,William w 
US375871A,1888-01-03,Cord-fastener and label-holder for mail-bags 
US375872A,1888-01-03,Straight wat valve 
US375873A,1888-01-03,Safety-pin 
US375874A,1888-01-03,Steam-engine indicator 
US375875A,1888-01-03,Check-row planter 
US375876A,1888-01-03,johnson 
US375877A,1888-01-03,Thomas s 
US375878A,1888-01-03,Or other can 
US375879A,1888-01-03,William heney kitson 
US375880A,1888-01-03,Bobbin-holder for spooling-m ach ines 
US375881A,1888-01-03,Scavenger-roll for spinni ng-m ach in es 
US375882A,1888-01-03,Combined roller and bell for fishing-boats 
US375883A,1888-01-03,Creaming-can 
US375884A,1888-01-03,Ohaeles a 
US375885A,1888-01-03,Safety-plate for steam-pipes 
US375886A,1888-01-03,Seal-lock 
US375887A,1888-01-03,Clapboard-machine 
US375888A,1888-01-03,Buggy-seat 
US375889A,1888-01-03,Gunpowder-mill roll 
US375890A,1888-01-03,Jar-fastener 
US375891A,1888-01-03,Car-coupling 
US375892A,1888-01-03,Horse-rake tooth 
US375893A,1888-01-03,Shaping-machine 
US375894A,1888-01-03,potts 
US375895A,1888-01-03,Sand distributer and packer 
US375896A,1888-01-03,Limekiln 
US375897A,1888-01-03,Limekiln 
US375898A,1888-01-03,Duplex telegraphy 
US375899A,1888-01-03,Rotary water-meter 
US375900A,1888-01-03,Feed w 
US375901A,1888-01-03,Surface and scratch gage 
US375902A,1888-01-03,Spring for vehicles 
US375903A,1888-01-03,Pbtee unfried 
US375904A,1888-01-03,Machine for cutting moldings 
US375905A,1888-01-03,whelan 
US375906A,1888-01-03,Frame 
US375907A,1888-01-03,Wood-screw 
US375908A,1888-01-03,Apparatus for distilling wood 
US375909A,1888-01-03,Machines 
US375910A,1888-01-03,Karl zipernowsky 
US375911A,1888-01-03,Apparatus for handling brick 
US375912A,1888-01-03,Photographic-tray holder 
US375913A,1888-01-03,Machine 
US375914A,1888-01-03,baird 
US375915A,1888-01-03,Electrical heater 
US375916A,1888-01-03,Martin bennett 
US375917A,1888-01-03,Composition of metals 
US375918A,1888-01-03,Joseph b 
US375919A,1888-01-03,James w 
US375920A,1888-01-03,bradley 
US375921A,1888-01-03,Island 
US375922A,1888-01-03,Henby o 
US375923A,1888-01-03,Heney o 
US375924A,1888-01-03,Henry o 
US375925A,1888-01-03,Telephone system 
US375926A,1888-01-03,Automatic can-filler for ice-machines 
US375927A,1888-01-03,Valve-gear 
US375928A,1888-01-03,Machine for forming tackle-block straps and hooks 
US375929A,1888-01-03,Air-compressor 
US375930A,1888-01-03,Paul feiedlaendeb and beeiffiaed pbiebs 
US375931A,1888-01-03,Conveyer 
US375932A,1888-01-03,Spinning-mule 
US375933A,1888-01-03,Steam-brake 
US375934A,1888-01-03,haeeis 
US375935A,1888-01-03,Molder s flask 
US375936A,1888-01-03,Projectile for fire-arms 
US375937A,1888-01-03,Axle-setting machine 
US375938A,1888-01-03,Half to joseph h 
US375939A,1888-01-03,Boot or shoe stretcher 
US375940A,1888-01-03,Waltee knight 
US375941A,1888-01-03,Wagon-spring 
US375942A,1888-01-03,Harness-saddle 
US375943A,1888-01-03,Harness-saddle tree 
US375944A,1888-01-03,Listing-cultivator 
US375945A,1888-01-03,Territory 
US375946A,1888-01-03,Alexander miller 
US375947A,1888-01-03,John d 
US375948A,1888-01-03,Jambs pocknell 
US375949A,1888-01-03,Pocket lumber-gage 
US375950A,1888-01-03,Geoege pirnie 
US375951A,1888-01-03,Samuel adam eankin 
US375952A,1888-01-03,Ments 
US375953A,1888-01-03,Combined seat 
US375954A,1888-01-03,Foot-rest and stool for shoe- m erchants 
US375955A,1888-01-03,Preserving goblet 
US375956A,1888-01-03,Archibald s 
US375957A,1888-01-03,ruppel 
US375958A,1888-01-03,Plasterer s jacket 
US375959A,1888-01-03,Rail-sawing machine 
US375960A,1888-01-03,Rounding-out and channel-flap-turning machine 
US375961A,1888-01-03,Velocipede 
US375962A,1888-01-03,District 
US375963A,1888-01-03,Tereitory 
US375964A,1888-01-03,Spectacles 
US375965A,1888-01-03,yersen 
US375966A,1888-01-03,Chables yogt 
US375967A,1888-01-03,Max wald 
US375968A,1888-01-03,Edwabd b 
US375969A,1888-01-03,Cover for fire-place ash-chutes 
US375971A,1888-01-03,whiteley  
US375972A,1888-01-03,Dress-chart 
US375973A,1888-01-03,Car-coupling 
US375974A,1888-01-03,David b 
US375975A,1888-01-03,Fastener for m eeting-rails of sash es 
US375976A,1888-01-03,Teeeitoey 
US375977A,1888-01-03,Supporting-arm for electric lights 
US375978A,1888-01-03,Toist babraclough 
US375979A,1888-01-03,Road-cart 
US375980A,1888-01-03,Cabinet show case 
US375981A,1888-01-03,William o 
US375982A,1888-01-03,Fourth to george i 
US375983A,1888-01-03,Dust and shavings collector 
US375984A,1888-01-03,Whip-lash attachment 
US375985A,1888-01-03,Lewis booee 
US375986A,1888-01-03,Spring shade-roller 
US375987A,1888-01-03,James castle 
US375988A,1888-01-03,chaplin 
US375989A,1888-01-03,Charles a 
US375990A,1888-01-03,Maeia peetees de jonge 
US375991A,1888-01-03,Carpet-sweeper 
US375992A,1888-01-03,John fox 
US375993A,1888-01-03,Automatic gate 
US375994A,1888-01-03,getman 
US375995A,1888-01-03,William haas 
US375996A,1888-01-03,Railway-tie 
US375997A,1888-01-03,Grip for cable-railway cars 
US375998A,1888-01-03,Construction of cars 
US375999A,1888-01-03,Construction of artificial-stone or concrete pavements 
US376000A,1888-01-03,David johnson 
US376001A,1888-01-03,Ink-bottle 
US376002A,1888-01-03,kennedy 
US376003A,1888-01-03,Hydrocarbon-furnace 
US376004A,1888-01-03,linton 
US376005A,1888-01-03,Thomas manahan 
US376006A,1888-01-03,Railroad-switch 
US376007A,1888-01-03,Peters 
US376008A,1888-01-03,Cultivator 
US376009A,1888-01-03,Alfbed h 
US376010A,1888-01-03,Cover for wells or cisterns 
US376011A,1888-01-03,Nathan p 
US376012A,1888-01-03,Buggy-top 
US376013A,1888-01-03,Petee a 
US376014A,1888-01-03,Making lock-spindles 
US376015A,1888-01-03,Stem winding and setting watch 
US376016A,1888-01-03,Dental chair 
US376017A,1888-01-03,Shaft-support 
US376018A,1888-01-03,whitney 
US376019A,1888-01-03,Mold for forming pieces of carbon for electric purposes 
US376020A,1888-01-03,Jacob wilhelm 
US376021A,1888-01-03,Newspaper selling apparatus 
US376022A,1888-01-03,Ditching and grading scraper 
US376023A,1888-01-03,Heman a 
US376024A,1888-01-03,Refrigerator-car 
US376025A,1888-01-03,Gk broussier 
US376026A,1888-01-03,Angus campbell 
US376027A,1888-01-03,Hinge 
US376028A,1888-01-03,Walter j 
US376029A,1888-01-03,Joseph masson 
US376030A,1888-01-03,James e 
US376031A,1888-01-03,Stock-waterer 
US376032A,1888-01-03,Boring and tapping machine 
US376033A,1888-01-03,gurney 
US376034A,1888-01-03,Fire-escape 
US376035A,1888-01-03,Jones 
US376036A,1888-01-03,Julius karrmann 
US376037A,1888-01-03,Half to william p 
US376038A,1888-01-03,Matthew w 
US376039A,1888-01-03,Board 
US376040A,1888-01-03,Snap-hook 
US376041A,1888-01-03,Shoe-lace fastener 
US376042A,1888-01-03,Hamlin paddock 
US376043A,1888-01-03,John w 
US376044A,1888-01-03,reynolds 
US376045A,1888-01-03,Burnish ing-machine 
US376046A,1888-01-03,Automatic fire-extinguisher for railroad-coaches 
US376047A,1888-01-03,George schrade 
US376048A,1888-01-03,Foueths to eiley e 
US376049A,1888-01-03,Method of attaching heels to boots or shoes 
US376050A,1888-01-03,Samuel b 
US376051A,1888-01-03,Fourths to henry t 
US376052A,1888-01-03,Combined paper cutting and folding machine 
US376053A,1888-01-03,Web-printing machine 
US376054A,1888-01-03,Hedge-trimmer 
US376055A,1888-01-03,Buckle or clasp 
US376056A,1888-01-10,Pocket-box for cigarettes 
US376057A,1888-01-10,Grooving-machine 
US376058A,1888-01-10,Jambs angus 
US376059A,1888-01-10,Amos p 
US376060A,1888-01-10,Seth e 
US376061A,1888-01-10,benjamin 
US376062A,1888-01-10,Stub-holder 
US376063A,1888-01-10,bieber 
US376064A,1888-01-10,Samuel b 
US376065A,1888-01-10,Device for preventing animals from jumping fences 
US376066A,1888-01-10,Heel-burnishing machine 
US376067A,1888-01-10,Speaking-tube for fire-engines 
US376068A,1888-01-10,Lozenge-machine 
US376069A,1888-01-10,Stanchion 
US376070A,1888-01-10,Mercantile boot and shoe box fixture 
US376071A,1888-01-10,William r 
US376072A,1888-01-10,William e 
US376073A,1888-01-10,Railway-velocipede 
US376074A,1888-01-10,Clock striking mechanism 
US376075A,1888-01-10,Pipe-coupling for railway-trains 
US376076A,1888-01-10,Heating-stove 
US376077A,1888-01-10,Samuel davis 
US376078A,1888-01-10,Stephen w 
US376079A,1888-01-10,Paul emeey 
US376080A,1888-01-10,franklin 
US376081A,1888-01-10,William feiend 
US376082A,1888-01-10,Valve-gear 
US376083A,1888-01-10,Trousers-stretcher 
US376084A,1888-01-10,Daniel c 
US376085A,1888-01-10,Frank newbeeby gaskell 
US376086A,1888-01-10,hallock 
US376087A,1888-01-10,Shear-blade for power-shears 
US376088A,1888-01-10,Bridle-bit 
US376089A,1888-01-10,Seed-planter 
US376090A,1888-01-10,Siphon-closet flushing and regulating device 
US376091A,1888-01-10,Back-band 
US376092A,1888-01-10,William horkocks 
US376093A,1888-01-10,Car-coupling 
US376094A,1888-01-10,X b bubt 
US376095A,1888-01-10,Or oscillating filter 
US376096A,1888-01-10,Horace inmae 
US376097A,1888-01-10,Press for butter and other plastic material 
US376098A,1888-01-10,Sectional steam-generator 
US376099A,1888-01-10,Neck-yoke guard 
US376100A,1888-01-10,Car-brake 
US376101A,1888-01-10,Franz markgraf 
US376102A,1888-01-10,Step-ladder 
US376103A,1888-01-10,Indicator-dial 
US376104A,1888-01-10,Vehicle-spring 
US376105A,1888-01-10,Reclining-chair 
US376106A,1888-01-10,Andbew paterson 
US376107A,1888-01-10,Horse-detacher 
US376109A,1888-01-10,William s 
US376110A,1888-01-10,Howard h 
US376111A,1888-01-10,Drop-hammer 
US376112A,1888-01-10,searls 
US376113A,1888-01-10,Sewer-shoe 
US376114A,1888-01-10,Nailing-machine 
US376115A,1888-01-10,Geoegb stephenson 
US376116A,1888-01-10,Half to edgae b 
US376117A,1888-01-10,Door-check 
US376118A,1888-01-10,Flier-frame 
US376119A,1888-01-10,Chusetts 
US376120A,1888-01-10,Dynamo-electric machine or motor 
US376121A,1888-01-10,Chaeles a 
US376122A,1888-01-10,Attachment for sewing machines 
US376123A,1888-01-10,Grain-binder 
US376124A,1888-01-10,Machine for winding spools 
US376125A,1888-01-10,Check-row corn-planter 
US376126A,1888-01-10,Ward robe-bedstead 
US376127A,1888-01-10,Folding or wardrobe bedstead 
US376128A,1888-01-10,Saw-swage 
US376129A,1888-01-10,James milton andeeson 
US376130A,1888-01-10,Pipe-coupling 
US376131A,1888-01-10,Car-coupling 
US376132A,1888-01-10,Railway-track 
US376133A,1888-01-10,Fire-alarm circuit 
US376134A,1888-01-10,X e eiok wm 
US376135A,1888-01-10,William henby beown 
US376136A,1888-01-10,Albeet burro wes 
US376137A,1888-01-10,Theodoee butler 
US376138A,1888-01-10,Apparatus for heating cars with hot air 
US376139A,1888-01-10,Stave-jointing machine 
US376140A,1888-01-10,Bill-file 
US376141A,1888-01-10,Half to james chambeeltf and james g 
US376142A,1888-01-10,Animal-trap 
US376143A,1888-01-10,Curtain-fixture 
US376144A,1888-01-10,Needle blanks 
US376145A,1888-01-10,Stephen h 
US376146A,1888-01-10,Hub-casting apparatus 
US376147A,1888-01-10,Mold for measuring and partially shaping cigar fillers 
US376148A,1888-01-10,Loading apparatus for cartridge-shells 
US376149A,1888-01-10,Ttatnttm 
US376150A,1888-01-10,Speed-changer 
US376151A,1888-01-10,Oscae hasbrouck 
US376152A,1888-01-10,Self-lubricating vehicle-hub 
US376153A,1888-01-10,holden 
US376154A,1888-01-10,Half to henry h 
US376155A,1888-01-10,Core-machine 
US376156A,1888-01-10,Road-grader 
US376157A,1888-01-10,Grain-separator 
US376158A,1888-01-10,Island 
US376159A,1888-01-10,Pneumatic cash-carrier apparatus 
US376160A,1888-01-10,Fire-escape 
US376161A,1888-01-10,Vehicle-spring 
US376162A,1888-01-10,Carriage-body 
US376163A,1888-01-10,Donald eoss and noeton bbookee 
US376164A,1888-01-10,Car-coupling 
US376165A,1888-01-10,Andrew eyan 
US376166A,1888-01-10,Band-cutter 
US376167A,1888-01-10,Assig-nob to the beown s 
US376168A,1888-01-10,Feederick j 
US376169A,1888-01-10,Steam-feed for saw-mill carriages 
US376170A,1888-01-10,tallmadg-e 
US376171A,1888-01-10,Annunciator 
US376172A,1888-01-10,Paving and roofing compound 
US376173A,1888-01-10,Stove-pipe-grooving machine 
US376174A,1888-01-10,Half to james fox melloe and benjamin fox melloe 
US376175A,1888-01-10,Horse hay-rake 
US376176A,1888-01-10,Sulky attachment for plows 
US376177A,1888-01-10,Safety-switch 
US376178A,1888-01-10,Fifth-wheel for vehicles 
US376179A,1888-01-10,Nut-lock 
US376180A,1888-01-10,Alexandee t 
US376181A,1888-01-10,Henby coppin 
US376182A,1888-01-10,Maxwell easton 
US376183A,1888-01-10,efflandt 
US376184A,1888-01-10,Fence-machine 
US376185A,1888-01-10,Seth ely 
US376186A,1888-01-10,Case-hardening and cementation compound 
US376187A,1888-01-10,Injector 
US376188A,1888-01-10,Injector 
US376189A,1888-01-10,Adolph frank 
US376190A,1888-01-10,Adolph feank 
US376191A,1888-01-10,Hand vise or clamp 
US376192A,1888-01-10,gooains 
US376193A,1888-01-10,Buckle 
US376194A,1888-01-10,Haywaed a 
US376195A,1888-01-10,Heney hermann 
US376196A,1888-01-10,Joseph hoffman 
US376197A,1888-01-10,Sled-brake 
US376198A,1888-01-10,John w 
US376199A,1888-01-10,kennedy 
US376200A,1888-01-10,Miter-box 
US376201A,1888-01-10,lanston 
US376203A,1888-01-10,James a 
US376204A,1888-01-10,Shingle-sawing machine 
US376205A,1888-01-10,Steam-boiler 
US376206A,1888-01-10,Bench-dog 
US376207A,1888-01-10,Garment or coat hanger 
US376208A,1888-01-10,Nail-making machine 
US376209A,1888-01-10,Seth eogees 
US376210A,1888-01-10,Siegmund l 
US376211A,1888-01-10,Manufacture of polishing-powder 
US376212A,1888-01-10,Gas-engine 
US376213A,1888-01-10,Car-coupling 
US376214A,1888-01-10,Railway-tie 
US376215A,1888-01-10,Safe-lock 
US376216A,1888-01-10,Folding fire-escape 
US376217A,1888-01-10,Mason s float-handle 
US376218A,1888-01-10,William van hob 
US376219A,1888-01-10,Territory 
US376220A,1888-01-10,Andrew wood 
US376221A,1888-01-10,Machine for honing razors 
US376222A,1888-01-10,Winslow allderdice 
US376223A,1888-01-10,Jabez alvoed 
US376224A,1888-01-10,Method of and machine for making nut-blanks 
US376225A,1888-01-10,baxston 
US376226A,1888-01-10,Columbus eichaed baefibld 
US376227A,1888-01-10,Bob-sled 
US376228A,1888-01-10,John beattie 
US376229A,1888-01-10,Hiram david bifkley 
US376230A,1888-01-10,Brown 
US376231A,1888-01-10,Geoege b 
US376232A,1888-01-10,Thomas c 
US376233A,1888-01-10,Sheep-shears 
US376234A,1888-01-10,Support for spinning-spindles 
US376235A,1888-01-10,Benjamin j 
US376236A,1888-01-10,Wood-joint 
US376237A,1888-01-10,Car-coupling 
US376238A,1888-01-10,Washing-machine 
US376239A,1888-01-10,Fire-extinguisher 
US376240A,1888-01-10,Thomas  
US376241A,1888-01-10,Bicycle 
US376242A,1888-01-10,Seed-tester 
US376243A,1888-01-10,auilmaetin 
US376244A,1888-01-10,Car-coupling 
US376245A,1888-01-10,Chusetts 
US376246A,1888-01-10,Animal-trap 
US376247A,1888-01-10,le prince 
US376248A,1888-01-10,Francois josue lothammer 
US376249A,1888-01-10,Envelope for newspapers and other merchandise 
US376250A,1888-01-10,Combined railway-rail chair and tie 
US376251A,1888-01-10,mcintyre 
US376252A,1888-01-10,Neil mctntyre 
US376253A,1887-06-15,"Water-cock 
     "
US376254A,1888-01-10,Liquid-measuring faucet 
US376255A,1888-01-10,Water-gage 
US376256A,1888-01-10,Chair 
US376257A,1888-01-10,Richard ponnay 
US376258A,1888-01-10,Jonas pottee 
US376259A,1888-01-10,Safety-inkstand 
US376260A,1888-01-10,Heney peichaed 
US376261A,1888-01-10,Box for the sale of goods 
US376262A,1888-01-10,schigkner  
US376263A,1888-01-10,Eichaed schieeenbeck 
US376264A,1888-01-10,Sueg-eon s 
US376265A,1888-01-10,Eobeet -n 
US376266A,1888-01-10,Assegnoe to the eockee 
US376267A,1888-01-10,Buckle 
US376268A,1888-01-10,Wood-molding machine 
US376269A,1888-01-10,Wood-molding machine 
US376270A,1888-01-10,Sea-cock 
US376271A,1888-01-10,George w 
US376272A,1888-01-10,Bustle 
US376273A,1888-01-10,Whip-core 
US376274A,1888-01-10,ammons 
US376275A,1888-01-10,Safety self-extinguishing car-stove 
US376276A,1888-01-10,Joseph e 
US376277A,1888-01-10,Joseph e 
