patent_number,date,title
US494625A,1893-04-04,Fastener for the meeting-rails of sashes 
US494626A,1893-04-04,colling 
US494627A,1893-04-04,Non-conducting handle for tableware 
US494628A,1893-04-04,Running-gear for vehicles 
US494629A,1893-04-04,Commutator-brush for dynamos 
US494630A,1893-04-04,Car-coupling 
US494631A,1893-04-04,The horris peters co 
US494632A,1893-04-04,Drilling-machine 
US494633A,1893-04-04,g-reenhill 
US494634A,1893-04-04,Distributing apparatus for beer 
US494635A,1893-04-04,Cable-railway curve 
US494636A,1893-04-04,Composition of glass 
US494637A,1893-04-04,Dredger or traveling crane 
US494638A,1893-04-04,Dredger or traveling crane 
US494639A,1893-04-04,Dredger or traveling crane 
US494640A,1893-04-04,Corn-harvester 
US494641A,1893-04-04,Wilhelm maybach 
US494642A,1893-04-04,Means for welding flue-pipes 
US494643A,1893-04-04,Dust-guard for railway-cars 
US494644A,1893-04-04,Printer s galley 
US494645A,1893-04-04,Wagon-brake 
US494646A,1893-04-04,Hose-nozzle 
US494647A,1893-04-04,Charles w 
US494648A,1893-04-04,Foot-rest for sulkies 
US494649A,1893-04-04,schneider 
US494650A,1893-04-04,Tenburg 
US494651A,1893-04-04,Thermometer 
US494652A,1893-04-04,Spraying apparatus 
US494653A,1893-04-04,Vending-machine 
US494654A,1893-04-04,Millage m 
US494655A,1893-04-04,Carl steinbarth 
US494656A,1893-04-04,E norris peters co 
US494657A,1893-04-04,Electric meter 
US494658A,1893-04-04,William vexnschotef 
US494659A,1893-04-04,Means for manufacturing metal bars or rods 
US494660A,1893-04-04,wallace 
US494661A,1893-04-04,James h 
US494662A,1893-04-04,Governor for gas-engines 
US494663A,1893-04-04,Car-coupling 
US494664A,1893-04-04,Theodor zxllner 
US494665A,1893-04-04,Washing-machine 
US494666A,1893-04-04,Charles s 
US494667A,1893-04-04,Method of producing coated metal articles 
US494668A,1893-04-04,Method of coating metal articles 
US494669A,1893-04-04,clxment 
US494670A,1893-04-04,Zebulon erastus coffin 
US494671A,1893-04-04,Henry dudley-cooper 
US494672A,1893-04-04,Car-brake 
US494673A,1893-04-04,Alonzo falls 
US494674A,1893-04-04,Can-heading machine 
US494675A,1893-04-04,Printing attachment for paper-rolls 
US494676A,1893-04-04,Hot-water or steam heater 
US494677A,1893-04-04,Caster 
US494678A,1893-04-04,Xialf  to martin l 
US494679A,1893-04-04,Guiding attachment for sewing-machines 
US494680A,1893-04-04,Rail-joint 
US494681A,1893-04-04,Drive-screw 
US494682A,1893-04-04,George m 
US494683A,1893-04-04,meldeum  
US494684A,1893-04-04,Potato-digger 
US494685A,1893-04-04,niteack 
US494686A,1893-04-04,Baling-press 
US494687A,1893-04-04,oakes 
US494688A,1893-04-04,Machine for putting up packages 
US494689A,1893-04-04,Fender for street-cars 
US494690A,1893-04-04,Music-leaf turner 
US494691A,1893-04-04,Car-coupling 
US494692A,1893-04-04,Benjamin reece 
US494693A,1893-04-04,Weight-motor 
US494694A,1893-04-04,Grate-bar and grate 
US494695A,1893-04-04,Hay-rack 
US494696A,1893-04-04,Nitroglycerine-shell 
US494697A,1893-04-04,Writing-guide 
US494698A,1893-04-04,Finger-board for violins 
US494699A,1893-04-04,Gas-pressure regulator 
US494700A,1893-04-04,Combined cigar-tip cutter and match-safe 
US494701A,1893-04-04,The noriijs petcrs co 
US494702A,1893-04-04,Cleaning attachment for oil-cans 
US494703A,1893-04-04,chandler 
US494704A,1893-04-04,Jens hansen 
US494705A,1893-04-04,Electric-locomotive regulation 
US494706A,1893-04-04,Combined washing-machine and stand 
US494707A,1893-04-04,Nut-lock 
US494708A,1893-04-04,Twine-binder 
US494709A,1893-04-04,Brake-beam 
US494710A,1893-04-04,Telegraph-pole 
US494711A,1893-04-04,Heater 
US494712A,1893-04-04,egbert 
US494713A,1893-04-04,Charles eulen 
US494714A,1893-04-04,Machine for making mica sheets 
US494715A,1893-04-04,Isaac grasset 
US494716A,1893-04-04,Packing 
US494717A,1893-04-04,Ledger or similar account-book 
US494718A,1893-04-04,Claus kxpcke 
US494719A,1893-04-04,Shuttle-binder for looms 
US494720A,1893-04-04,Cooking stove or range 
US494721A,1893-04-04,Electric-railway trolley 
US494722A,1893-04-04,Frank petsch 
US494723A,1893-04-04,Kothen 
US494724A,1893-04-04,Interior or exterior deooeatiow 
US494725A,1893-04-04,Watchcase 
US494726A,1893-04-04,Window-bead fastener 
US494727A,1893-04-04,atjlemars  
US494728A,1893-04-04,bailey 
US494729A,1893-04-04,Shifting clevis for plows 
US494730A,1893-04-04,Flower-stand 
US494731A,1893-04-04,bishop  
US494732A,1893-04-04,Watering-trough for hogs 
US494733A,1893-04-04,James w 
US494734A,1893-04-04,Sash-fastener 
US494735A,1893-04-04,Offsetting mechanism for sawmill-carriages 
US494736A,1893-04-04,Car-coupling 
US494737A,1893-04-04,Garl otto dost 
US494738A,1893-04-04,Napoleon drucbert and achille drucbert 
US494739A,1893-04-04,Brush-supporter for dynamo-electric machines 
US494740A,1893-04-04,Island 
US494741A,1893-04-04,Abraham m 
US494742A,1893-04-04,hammond 
US494743A,1893-04-04,Cane-stripper 
US494744A,1893-04-04,Friedrich von martini 
US494745A,1893-04-04,Cornelius j 
US494746A,1893-04-04,Governor for steam-engines 
US494747A,1893-04-04,William e 
US494748A,1893-04-04,William e 
US494749A,1893-04-04,Cultivator 
US494750A,1893-04-04,Switch for electrical currents 
US494751A,1893-04-04,Car-brake 
US494752A,1893-04-04,Two-wheeled vehicle 
US494753A,1893-04-04,Combined flour and meal sifter 
US494754A,1893-04-04,Animal-poke 
US494755A,1893-04-04,Take-up mechanism for narrow-ware looms 
US494756A,1893-04-04,Differential lever 
US494757A,1893-04-04,Hamilton young castner 
US494758A,1893-04-04,John eroder 
US494759A,1893-04-04,Friedrich albert landgraf 
US494760A,1893-04-04,George b 
US494761A,1893-04-04,Scrubbing-brush 
US494762A,1893-04-04,rogers 
US494763A,1893-04-04,Cement 
US494764A,1893-04-04,Type-writer table 
US494765A,1893-04-04,Means for closing an electric circuit 
US494766A,1893-04-04,And leander 
US494767A,1893-04-04,Shaft-hanger 
US494768A,1893-04-04,Railroad-frog 
US494769A,1893-04-04,Fountain-pen 
US494770A,1893-04-04,Fountain-pen 
US494771A,1893-04-04,Washihoton 
US494772A,1893-04-04,Compbessed aie braking apparatus 
US494773A,1893-04-04,Carpet-stretcher 
US494774A,1893-04-04,Stop mechanism for card-setting machines 
US494775A,1893-04-04,Face-protector 
US494776A,1893-04-04,Car-coupling 
US494777A,1893-04-04,Process of cheese-making 
US494778A,1893-04-04,The nojws petes 
US494779A,1893-04-04,Fulton gardner 
US494780A,1893-04-04,Chain-linking machine 
US494781A,1893-04-04,Circuit-controller for electric motors 
US494782A,1893-04-04,Prime mover 
US494783A,1893-04-04,Cash-carrier 
US494784A,1893-04-04,Sole-cutting machine 
US494785A,1893-04-04,Disk harrow 
US494786A,1893-04-04,Automatic cut-out for electric signaling-boxes 
US494787A,1893-04-04,Automatic cut-out fob electric signaling mechanisms 
US494788A,1893-04-04,Lubricator 
US494789A,1893-04-04,Pkoto 
US494790A,1893-04-04,Process of making pyroxyline solvents 
US494791A,1893-04-04,Process of making pyroxyline compounds and their products 
US494792A,1893-04-04,Pyroxyune compound 
US494793A,1893-04-04,Pyroxyline compound 
US494794A,1893-04-04,Shifting seat for carriages 
US494795A,1893-04-04,Planting and seeding machine 
US494796A,1893-04-04,Bridge-gate 
US494797A,1893-04-04,eowlxnd 
US494798A,1893-04-04,Baling-press power 
US494799A,1893-04-04,The mosris 
US494800A,1893-04-04,shumaker 
US494801A,1893-04-04,Adolph weber 
US494802A,1893-04-04,Combination-vise 
US494803A,1893-04-04,cable 
US494804A,1893-04-04,Frank d 
US494805A,1893-04-04,Earth-grader 
US494806A,1892-09-19,"Car replacer 
     "
US494807A,1893-04-04,flora 
US494808A,1893-04-04,Election booth 
US494809A,1893-04-04,John w 
US494810A,1893-04-04,Automatic slack cable stop fob elevators 
US494811A,1893-04-04,Machines 
US494812A,1893-04-04,Arthur h 
US494813A,1893-04-04,Loading or unloading machine 
US494814A,1893-04-04,Roll for clothes-wringers 
US494815A,1893-04-04,Flue-cap 
US494816A,1893-04-04,Railway-car brake 
US494817A,1893-04-04,Metallic rod-packing 
US494818A,1893-04-04,Metallic rod-packing 
US494819A,1893-04-04,Doubling and shearing machine 
US494820A,1893-04-04,Peter j 
US494821A,1893-04-04,Eich koch 
US494822A,1893-04-04,Casket-handle 
US494823A,1893-04-04,Folding gate 
US494824A,1893-04-04,Folding gate 
US494825A,1893-04-04,Shoe-fastening 
US494826A,1893-04-04,Pail attachment 
US494827A,1893-04-04,Voltaic cell 
US494828A,1893-04-04,Electrical measuring-instrument 
US494829A,1893-04-04,Recording-voltmeter 
US494830A,1893-04-04,Ground-detector for electric circuits 
US494831A,1893-04-04,Furnace-grate 
US494832A,1893-04-04,Electric clock 
US494833A,1893-04-04,Alfbed thomas abbott 
US494834A,1893-04-04,William h 
US494835A,1893-04-04,System of shelving 
US494836A,1893-04-04,baxendale 
US494837A,1893-04-04,John henry bellamy 
US494838A,1893-04-04,Fritz bender 
US494839A,1893-04-04,Bicycle 
US494840A,1893-04-04,bodell 
US494841A,1893-04-04,Cooling apparatus 
US494842A,1893-04-04,Builder s jack 
US494843A,1893-04-04,Eugxne  chabre 
US494844A,1893-04-04,Lxon  chauvin 
US494845A,1893-04-04,Boring-machine 
US494846A,1893-04-04,Island 
US494847A,1893-04-04,Lawn-sprinkler 
US494848A,1893-04-04,Shield for buildings 
US494849A,1893-04-04,Ciiaimsonovitz p 
US494850A,1893-04-04,Fruit or vegetable stand 
US494851A,1893-04-04,Water-carrier 
US494852A,1893-04-04,Galvanic battery 
US494853A,1893-04-04,Charles goodyear 
US494854A,1893-04-04,goodyear 
US494855A,1893-04-04,Charles goodyear 
US494856A,1893-04-04,g-oolden  
US494857A,1893-04-04,Portable room for use in symbolic exercises 
US494858A,1893-04-04,Vehicle-top 
US494859A,1893-04-04,Method of producing lithographic drawings 
US494860A,1893-04-04,Device 
US494861A,1893-04-04,Boiler 
US494862A,1893-04-04,William c 
US494863A,1893-04-04,William  
US494864A,1893-04-04,Metal-cutting machine 
US494865A,1893-04-04,Oscillatxng  grate-bar 
US494866A,1893-04-04,L x  johnson 
US494867A,1893-04-04,Leopold kaplan 
US494868A,1893-04-04,Thomas kelly 
US494869A,1893-04-04,Harry land 
US494870A,1893-04-04,Velocipede 
US494871A,1893-04-04,Trolley-pole catcher 
US494872A,1893-04-04,Burnisher 
US494873A,1893-04-04,Snatch-block 
US494874A,1893-04-04,majxla 
US494875A,1893-04-04,Egbert d 
US494876A,1893-04-04,Leveling apparatus 
US494877A,1893-04-04,Apparatus for excavating wells 
US494878A,1893-04-04,Car-coupling 
US494879A,1893-04-04,Self-threading shuttle for looms 
US494880A,1893-04-04,John newton 
US494881A,1893-04-04,Anton 
US494882A,1893-04-04,Bench-clamp 
US494883A,1893-04-04,Oleaoinoos or otheb seeds 
US494884A,1893-04-04,patten 
US494885A,1893-04-04,Shaft-bearing cone 
US494886A,1893-04-04,Caisson-driver 
US494887A,1893-04-04,Sawing-machine 
US494888A,1893-04-04,Radiator 
US494889A,1893-04-04,Hair-drying machine 
US494890A,1893-04-04,eateatj 
US494891A,1893-04-04,Process of manufacturing artificial bone 
US494892A,1893-04-04,Abrasive roll or wheel 
US494893A,1893-04-04,Grinding-machine 
US494894A,1893-04-04,Luke rushworth 
US494895A,1893-04-04,Wire-stretcher 
US494896A,1893-04-04,Bodice for belts 
US494897A,1893-04-04,Robert j 
US494898A,1893-04-04,Jacob r 
US494899A,1893-04-04,Space-bar for line-casting machines 
US494900A,1893-04-04,Mowing-machine 
US494901A,1893-04-04,Water cooler and filter 
US494902A,1893-04-04,smith 
US494903A,1893-04-04,Manufacture of wheels 
US494904A,1893-04-04,Edwin henry story 
US494905A,1893-04-04,Cartridge loading machine 
US494906A,1893-04-04,Absorption ice-machine 
US494907A,1893-04-04,Peter f 
US494908A,1893-04-04,Bag-holder 
US494909A,1893-04-04,wallis 
US494910A,1893-04-04,Brake for baby-carriages 
US494911A,1893-04-04,Brick-machine 
US494912A,1893-04-04,Gymnastic apparatus 
US494913A,1893-04-04,Lawn-tennis fork 
US494914A,1893-04-04,Call-bell 
US494915A,1893-04-04,brown  
US494916A,1893-04-04,Milk-vat 
US494917A,1893-04-04,Robert brooke dashiell 
US494918A,1893-04-04,Robert kennon evans 
US494919A,1893-04-04,Howard a 
US494920A,1893-04-04,Benjamin fitzpatrick and henry clay boatright 
US494921A,1893-04-04,Combination glazier s tool 
US494922A,1893-04-04,Shingle-edging machine 
US494923A,1893-04-04,Jail-door alarm 
US494924A,1893-04-04,Jail lattice or opening 
US494925A,1893-04-04,Wather 
US494926A,1893-04-04,Corn-planter 
US494927A,1893-04-04,Pump for oil-wells 
US494928A,1893-04-04,Cigar-bunching machine 
US494929A,1893-04-04,Cigar-bunching machine 
US494930A,1893-04-04,Cigar-bunching machine 
US494931A,1893-04-04,Cigar-bunching machine 
US494932A,1893-04-04,Cigar-bunching machine 
US494933A,1893-04-04,Safety attachment for elevators 
US494934A,1893-04-04,Safety-switch 
US494935A,1893-04-04,John thomson paul and james paul 
US494936A,1893-04-04,Pipe or gutter forming machine 
US494937A,1893-04-04,Apparatus for drying malt 
US494938A,1893-04-04,Vapor-burning lamp 
US494939A,1893-04-04,And henry vollbrecht 
US494940A,1893-04-04,And henry vollbrecht 
US494941A,1893-04-04,Samuel c 
US494942A,1893-04-04,Teenths to c 
US494943A,1893-04-04,Method of burnishing 
US494944A,1893-04-04,D rafting-instrument 
US494945A,1893-04-04,Tool for manipulating the overfeed of rolling-mills 
US494946A,1893-04-04,Sugae cane 
US494947A,1893-04-04,wynxx 
US494948A,1893-04-04,Rowing-gear 
US494949A,1893-04-04,Toc nqhrjs peters co 
US494950A,1893-04-04,Bookcase 
US494951A,1893-04-04,Glass-pipe-casting machine 
US494952A,1893-04-04,hardy 
US494953A,1893-04-04,Joseph s 
US494954A,1893-04-04,Joseph s 
US494955A,1893-04-04,Clare aubrey huston 
US494956A,1893-04-04,Ammonia or other pump 
US494957A,1893-04-04,Oes of one-half to daniel t 
US494958A,1893-04-04,Charles m 
US494959A,1893-04-04,kimball 
US494960A,1893-04-04,Machine for flavoring tobacco 
US494961A,1893-04-04,Adolf koepoel 
US494962A,1893-04-04,Francis ley 
US494963A,1893-04-04,Charles j 
US494964A,1893-04-04,Galvanometer 
US494965A,1893-04-04,o keefe 
US494966A,1893-04-04,Circuit-closing clock 
US494967A,1893-04-04,Paxton pollard 
US494968A,1893-04-04,John l 
US494969A,1893-04-04,Shoe-sewing machine 
US494970A,1893-04-04,Half to john a 
US494971A,1893-04-04,Hemming attachment for sewing-machines 
US494972A,1893-04-04,Flexible metallic tubing 
US494973A,1893-04-04,Cheese-making apparatus 
US494974A,1893-04-04,Henry c 
US494975A,1893-04-04,John a 
US494976A,1893-04-04,Joseph l 
US494977A,1893-04-04,Type-writing machine 
US494978A,1893-04-04,Francis b 
US494979A,1893-04-04,Lead-packer 
US494980A,1893-04-04,Piston-rod packing 
US494981A,1893-04-04,Administratrix of 
US494982A,1893-04-04,Apparatus for making wine 
US494983A,1893-04-04,d wiggins 
US494984A,1893-04-04,Feed-regulator 
US494985A,1893-04-04,Cultivator 
US494986A,1893-04-04,Combined cultivator and harrow 
US494987A,1893-04-04,Farm-gate 
US494988A,1893-04-04,Combined spring-hinge and door-check 
US494989A,1893-04-04,Grate 
US494990A,1893-04-04,Ross owens and myron lewellyn 
US494991A,1893-04-04,Centrifugal blower 
US494992A,1893-04-04,Henry stacet 
US494993A,1893-04-04,William h 
US494994A,1893-04-04,Socket-wrench 
US494995A,1893-04-04,Cut-out for brush lamps 
US494996A,1893-04-04,Wooden pipe 
US494997A,1893-04-04,Metal hoop and coupling therefor 
US494998A,1893-04-04,Samuel evans 
US494999A,1893-04-04,eyans 
US495000A,1893-04-04,Samuel evans 
US495001A,1893-04-04,Frederick h 
US495002A,1893-04-04,heath 
US495003A,1893-04-04,Ore-concentrator 
US495004A,1893-04-04,Railway-track sleeper 
US495005A,1893-04-04,Luther pullxam 
US495006A,1893-04-11,Drive-chain 
US495007A,1893-04-11,Gerard beekmxn 
US495008A,1893-04-11,Marie benas 
US495009A,1893-04-11,bitner 
US495010A,1893-04-11,Said wilson 
US495011A,1893-04-11,Railroad-switch 
US495012A,1893-04-11,George brinton 
US495013A,1893-04-11,Feed-regulator for paper-machines 
US495014A,1893-04-11,Two wheeled vehicle 
US495015A,1893-04-11,Sulky 
US495016A,1893-04-11,Lamp-stand 
US495017A,1893-04-11,Vegetable-digging machine 
US495018A,1893-04-11,Combined discharge and overflow siphon for washbasins 
US495019A,1893-04-11,Island 
US495020A,1893-04-11,Sewing-machine trimmer 
US495021A,1893-04-11,Sash-cord guide 
US495022A,1893-04-11,William  
US495023A,1893-04-11,corbell 
US495024A,1893-04-11,Abbott a 
US495025A,1893-04-11,Marcellin f 
US495026A,1893-04-11,Spool for electric coils 
US495027A,1893-04-11,Combined heating and cooking stove 
US495028A,1893-04-11,Tanning leather 
US495029A,1893-04-11,Wire fence 
US495030A,1893-04-11,Means for telegraphing 
US495031A,1893-04-11,Half to henry g 
US495032A,1893-04-11,Car-coupling 
US495033A,1893-04-11,Compartment-trunk 
US495034A,1893-04-11,Shackle 
US495035A,1893-04-11,Electric-railway trolley 
US495036A,1893-04-11,Marseliushegbom 
US495037A,1893-04-11,Conrad herzog 
US495038A,1893-04-11,Multiple thermal cut-out 
US495039A,1893-04-11,Press for making vessels from fibrous pulp 
US495040A,1893-04-11,Machine for handling coal 
US495041A,1893-04-11,Can-opener 
US495042A,1893-04-11,Process of making fertilizer from tank-water 
US495043A,1893-04-11,Process of making fertilizer from tank-water 
US495044A,1893-04-11,Grain-binder 
US495045A,1893-04-11,Railroad-tie 
US495046A,1893-04-11,August knoche 
US495047A,1893-04-11,Charles v 
US495048A,1893-04-11,Manufacture of glassware 
US495049A,1893-04-11,Propagating-box 
US495050A,1893-04-11,Multiple-boring device 
US495051A,1893-04-11,William pitt millar 
US495052A,1893-04-11,Adelaide morritt 
US495053A,1893-04-11,Underwaist 
US495054A,1893-04-11,Glue-press 
US495055A,1893-04-11,Combination-tool 
US495056A,1893-04-11,pendleton  
US495057A,1893-04-11,Combined waist and suspenders 
US495058A,1893-04-11,Commutator-connector 
US495059A,1893-04-11,Gas separator or purifier 
US495060A,1893-04-11,Washinqioh 
US495061A,1893-04-11,eichaeds 
US495062A,1893-04-11,Willard f 
US495063A,1893-04-11,Gasoline or vapor stove 
US495064A,1893-04-11,f soerader 
US495065A,1893-04-11,Ice-cream refrigerator 
US495066A,1893-04-11,Photographic-camera shutter 
US495067A,1893-04-11,Stamp-box 
US495068A,1893-04-11,Stop-motion for knitting-machines 
US495069A,1893-04-11,Cotton-seed dei-inter 
US495070A,1893-04-11,Building 
US495071A,1893-04-11,Compressed-air apparatus 
US495072A,1893-04-11,Water-back for furnaces 
US495073A,1893-04-11,tyler 
US495074A,1893-04-11,Anti-freezing automatic cut-off valve for water-tanks 
US495075A,1893-04-11,
US495076A,1893-04-11,
US495077A,1893-04-11,Electric-arc lamp 
US495078A,1893-04-11,
US495079A,1893-04-11,Whirling toy 
US495080A,1893-04-11,Sling for jars 
US495081A,1893-04-11,Xxk s sxxss 
US495082A,1893-04-11,Check-valve for boilers 
US495083A,1893-04-11,
US495084A,1893-04-11,
US495085A,1893-04-11,cookson 
US495086A,1893-04-11,Voltmeter and ampere-meter 
US495087A,1893-04-11,
US495088A,1893-04-11,Automatic fluid peessuee beake mechanism 
US495089A,1893-04-11,Third to the john t 
US495090A,1893-04-11,Granulated material for transmittxng-telephones 
US495091A,1893-04-11,Waldemab jenisch 
US495092A,1893-04-11,Rocking grate 
