patent_number,date,title
US500660A,1893-07-04,Hand-press 
US500661A,1893-07-04,Hand-truck 
US500662A,1893-07-04,William steamach lockhart 
US500663A,1893-07-04,maohaffie 
US500664A,1893-07-04,Goodman charlesmandleberg 
US500665A,1893-07-04,Willy marckwald 
US500666A,1893-07-04,Stave-dressing machine 
US500667A,1893-07-04,Stovepipe-fastener 
US500668A,1893-07-04,muq-nier 
US500669A,1893-07-04,Driving-wheel 
US500670A,1893-07-04,Incandescent electric lamp 
US500671A,1893-07-04,Incandescent electric lamp 
US500672A,1893-07-04,Nut-lock 
US500673A,1893-07-04,Device foe hydrocarbon emines 
US500674A,1893-07-04,richardson  
US500675A,1893-07-04,Clemens schnell 
US500676A,1893-07-04,Check-punch 
US500677A,1893-07-04,Injector 
US500678A,1893-07-04,Pile or timber protector and preserver 
US500679A,1893-07-04,Cotton chopper and scraper 
US500680A,1893-07-04,Bengt r 
US500681A,1893-07-04,Electric soldering-iron and heater 
US500682A,1893-07-04,Apparatus for molding the heads of dolls 
US500683A,1893-07-04,Winding mechanism for clocks 
US500684A,1893-07-04,westermann 
US500685A,1893-07-04,Braiding-machine 
US500686A,1893-07-04,Territory 
US500687A,1893-07-04,Fireplace-frame 
US500688A,1893-07-04,Ernest r 
US500689A,1893-07-04,Lifting-jack 
US500690A,1893-07-04,Fountain-inkstand 
US500691A,1893-07-04,seeley 
US500692A,1893-07-04,Hammock 
US500693A,1893-07-04,Heating apparatus 
US500694A,1893-07-04,Natural-gas burner 
US500695A,1893-07-04,Chauncey burdett trumble 
US500696A,1893-07-04,tyson 
US500697A,1893-07-04,George webb 
US500698A,1893-07-04,Achille weissenthanner 
US500699A,1893-07-04,Hog-pen 
US500700A,1893-07-04,woodward 
US500701A,1893-07-04,David s 
US500702A,1893-07-04,Cultivator 
US500703A,1893-07-04,Territory 
US500704A,1893-07-04,Cialupi 
US500705A,1893-07-04,Buckle 
US500706A,1893-07-04,Railroad-crossing 
US500707A,1893-07-04,ellis 
US500708A,1893-07-04,Buttonhole sewing machine 
US500709A,1893-07-04,Combined thrasher and binder 
US500710A,1893-07-04,Powee 
US500711A,1893-07-04,William gordon 
US500712A,1893-07-04,Log-car 
US500713A,1893-07-04,kasteng-ren 
US500714A,1893-07-04,Separator-sieve 
US500715A,1893-07-04,Copy-holder 
US500716A,1893-07-04,Locomotive-boiler 
US500717A,1893-07-04,Ship s bell-clock 
US500718A,1893-07-04,Tinning-machine 
US500719A,1893-07-04,Brush 
US500720A,1893-07-04,Fluid-compressor 
US500721A,1893-07-04,reynolds 
US500722A,1893-07-04,richard 
US500723A,1893-07-04,Neckscarf 
US500724A,1893-07-04,Gas-burner for boiler-furnaces 
US500725A,1893-07-04,Grain-drill 
US500726A,1893-07-04,Lightning-arrester 
US500727A,1893-07-04,T-square 
US500728A,1893-07-04,Drawbar attachment 
US500729A,1893-07-04,I winter 
US500730A,1893-07-04,Cattle-guard 
US500731A,1893-07-04,anderson 
US500732A,1893-07-04,Henri anthoni 
US500733A,1893-07-04,Steam-boiler 
US500734A,1893-07-04,Henry l 
US500735A,1893-07-04,Israel block 
US500736A,1893-07-04,Memorandum book or pad 
US500737A,1893-07-04,Filter and cooler 
US500738A,1893-07-04,Grain-binder 
US500739A,1893-07-04,Truss 
US500740A,1893-07-04,Administratrix of luke 
US500741A,1893-07-04,Awning-frame 
US500742A,1893-07-04,And john h 
US500743A,1893-07-04,Joseph l 
US500744A,1893-07-04,Drapery hook and pin 
US500745A,1893-07-04,Woodbury o 
US500746A,1893-07-04,James h 
US500747A,1893-07-04,ruppel 
US500748A,1893-07-04,Friend w 
US500749A,1893-07-04,Steam-engine 
US500750A,1893-07-04,Thaddeus w 
US500751A,1893-07-04,Oil heating-stove 
US500752A,1893-07-04,brunbauer- 
US500753A,1893-07-04,Metal-turning lathe 
US500754A,1893-07-04,Levis 
US500755A,1893-07-04,courtet 
US500756A,1893-07-04,Robert r 
US500757A,1893-07-04,Screw-jack 
US500758A,1893-07-04,Ouard rodenbach mkrgaert 
US500759A,1893-07-04,Henry chandler fuller 
US500760A,1893-07-04,Lincoln gerhardt 
US500761A,1893-07-04,Arthur george green and thomas atkinson 
US500762A,1893-07-04,Arthur george green and thomas atkinson lawson 
US500763A,1893-07-04,David grove 
US500764A,1893-07-04,Wire buckle 
US500765A,1893-07-04,heller 
US500766A,1893-07-04,Press for packing bank-notes or other currency 
US500767A,1893-07-04,Elected medical 
US500768A,1893-07-04,Friedrich hofmann 
US500769A,1893-07-04,Ernst august jahncke 
US500770A,1893-07-04,linton 
US500771A,1893-07-04,locihart 
US500772A,1893-07-04,m marcus 
US500773A,1893-07-04,Netti 
US500774A,1893-07-04,moginie 
US500775A,1893-07-04,K parenthou 
US500776A,1893-07-04,William r 
US500777A,1893-07-04,Steam-boiler furnace 
US500778A,1893-07-04,Thomas sampson 
US500779A,1893-07-04,Half to isaac l 
US500780A,1893-07-04,Icvvw 
US500781A,1893-07-04,Johan victor svenson 
US500782A,1893-07-04,szczeniof sei  
US500783A,1893-07-04,John osbobn tonkin 
US500784A,1893-07-04,Chromatic-printing device 
US500785A,1893-07-04,Chromatic-printing device 
US500786A,1893-07-04,Carl otto volz 
US500787A,1893-07-04,Centrifugal creamer 
US500788A,1893-07-04,Compound locomotive 
US500789A,1893-07-04,alexander 
US500790A,1893-07-04,Derson 
US500791A,1893-07-04,Johannes andeessen 
US500792A,1893-07-04,Sofa-bed 
US500793A,1893-07-04,Music-writing machine 
US500794A,1893-07-04,Journal-box 
US500795A,1893-07-04,Puzzle 
US500796A,1893-07-04,Lock for automatic railway-switches 
US500797A,1893-07-04,busek 
US500798A,1893-07-04,Type-writing machine 
US500799A,1893-07-04,Wh eel-c u ltivato r 
US500800A,1893-07-04,Holder for sending coins by mail 
US500801A,1893-07-04,Die for making type-wheels 
US500802A,1893-07-04,Device for heating water in bath-tubs 
US500803A,1893-07-04,Steam-generator 
US500804A,1893-07-04,gammons 
US500805A,1893-07-04,Toy vehicle 
US500806A,1893-07-04,Razor-strop 
US500807A,1893-07-04,Means for propelling chains 
US500808A,1893-07-04,Draft-equalizer 
US500809A,1893-07-04,Burial-casket 
US500810A,1893-07-04,latfder 
US500811A,1893-07-04,Fountain-pen 
US500812A,1893-07-04,Method of manufacturing linoleum or oil floor-cloth 
US500813A,1893-07-04,Machine for splitting rattan or other stock 
US500814A,1893-07-04,Boiler 
US500815A,1893-07-04,Car-coupling 
US500816A,1893-07-04,Michael murray 
US500817A,1893-07-04,Watch-bow fastener 
US500818A,1893-07-04,price 
US500819A,1893-07-04,Traction-wheel 
US500820A,1893-07-04,saunders 
US500821A,1893-07-04,Hot-air furnace 
US500822A,1893-07-04,strauss 
US500823A,1893-07-04,Cigar-glossing device 
US500824A,1893-07-04,Educational 
US500825A,1893-07-04,Compound railway-rail 
US500826A,1893-07-04,Oar-propelled ice-boat 
US500827A,1893-07-04,And edward c 
US500828A,1893-07-04,Lightning-arrester 
US500829A,1893-07-04,Electric-arc lamp 
US500830A,1893-07-04,Steam -gage-tubing 
US500831A,1893-07-04,Bridle-bit 
US500832A,1893-07-04,Automatic feed-regulator for mills 
US500833A,1893-07-04,Bookbinder 
US500834A,1893-07-04,Tool-holder 
US500835A,1893-07-04,James aitchison and thomas bradley 
US500836A,1893-07-04,William h 
US500837A,1893-07-04,William h 
US500838A,1893-07-04,Alfred j 
US500839A,1893-07-04,Display-stand 
US500840A,1893-07-04,armstrong 
US500841A,1893-07-04,Incandescent-lamp globe 
US500842A,1893-07-04,Cultivator 
US500843A,1893-07-04,Eucharistic water-cruet 
US500844A,1893-07-04,Fastening for barrel or other hoops 
US500845A,1893-07-04,Vehicle-dash 
US500846A,1893-07-04,Hopper-bottom car 
US500847A,1893-07-04,Zon bowley 
US500848A,1893-07-04,Toy bank 
US500849A,1893-07-04,burnett  
US500850A,1893-07-04,Canceling and register-actuating device for ballot-boxes 
US500851A,1893-07-04,Electric locomotive 
US500852A,1893-07-04,Jacquard mechanism for looms 
US500853A,1893-07-04,Street-sprinkler 
US500854A,1893-07-04,Sad ieon 
US500855A,1893-07-04,Boiler 
US500856A,1893-07-04,of spottiswood 
US500857A,1893-07-04,orabtree  
US500858A,1893-07-04,cross 
US500859A,1893-07-04,Churn 
US500860A,1893-07-04,Lumber-truck 
US500861A,1893-07-04,Lumber-piling machine 
US500862A,1893-07-04,Lumber-truck 
US500863A,1893-07-04,Harness 
US500864A,1893-07-04,Clarence m 
US500865A,1893-07-04,Bed-bottom 
US500866A,1893-07-04,Apparatus 
US500867A,1893-07-04,Bedstead 
US500868A,1893-07-04,Multiphase meter 
US500869A,1893-07-04,Gage for riveting-machines 
US500870A,1893-07-04,Flood-gate 
US500871A,1893-07-04,Supply and waste pipe 
US500872A,1893-07-04,eisenhart 
US500873A,1893-07-04,Cultivator 
US500874A,1893-07-04,Land-leveler 
US500875A,1893-07-04,de faucomprlj 
US500876A,1893-07-04,Safety device for elevators 
US500877A,1893-07-04,Air-motor 
US500878A,1893-07-04,Stove 
US500879A,1893-07-04,Display-rack 
US500880A,1893-07-04,John fransmann 
US500881A,1893-07-04,David gingold 
US500882A,1893-07-04,Track-sanding device 
US500883A,1893-07-04,Fence-post 
US500884A,1893-07-04,Metal bar to be calked 
US500885A,1893-07-04,Weather-strip 
US500886A,1893-07-04,Territory 
US500887A,1893-07-04,Bolt-cutter 
US500888A,1893-07-04,Albert marvin grubbs 
US500889A,1893-07-04,And hartford 
US500890A,1893-07-04,Car-coupling 
US500891A,1893-07-04,Relief-valve 
US500892A,1893-07-04,Dropping-stopper for bottles 
US500893A,1893-07-04,Ti-ieodor heintz 
US500894A,1893-07-04,Frank j 
US500895A,1893-07-04,Thill-coupling 
US500897A,1893-07-04,Herman hofp 
US500898A,1893-07-04,Cash-register 
US500899A,1893-07-04,Metallic packing for stuffing-boxes 
US500900A,1893-07-04,Machine for seaming sheet metal 
US500901A,1893-07-04,Pocketbook 
US500902A,1893-07-04,Ferson 
US500903A,1893-07-04,Cable releasing device and crossing 
US500904A,1893-07-04,A a a a a a a 
US500905A,1893-07-04,Furnace 
US500906A,1893-07-04,Ander gillies 
US500907A,1893-07-04,Padlock 
US500908A,1893-07-04,August kampf 
US500909A,1893-07-04,Corn-planter 
US500910A,1893-07-04,Automatic air-brake 
US500911A,1893-07-04,Windmill 
US500912A,1893-07-04,krammer 
US500913A,1893-07-04,Wheel 
US500914A,1893-07-04,John landin 
US500915A,1893-07-04,Machine for making vegetable paecement papee 
US500916A,1893-07-04,Disintegrator 
US500917A,1893-07-04,Isaac lifschutz 
US500918A,1893-07-04,Electric switch 
US500919A,1893-07-04,Adding device and register 
US500920A,1893-07-04,Hay or hog rack 
US500921A,1893-07-04,Combined shirt-collar and necktie 
US500922A,1893-07-04,Shirt and collar therefor 
US500923A,1893-07-04,Ice shredder or shaver 
US500924A,1893-07-04,James marshall 
US500925A,1893-07-04,Milton d 
US500926A,1893-07-04,Nxaaajum 
US500927A,1893-07-04,Frederik mohr 
US500928A,1893-07-04,Herman moschcowitz 
US500929A,1893-07-04,Transfer-table for railways 
US500930A,1893-07-04,Switch-piece and method of making it 
US500931A,1893-07-04,Railroad-rail chair 
US500932A,1893-07-04,Weed-cutter 
US500933A,1893-07-04,Laughlin 
US500934A,1893-07-04,Max nirdlinger 
US500935A,1893-07-04,Gas-generator 
US500936A,1893-07-04,Highland water-carrier 
US500937A,1893-07-04,Conduit railway insulator 
US500938A,1893-07-04,Bicycle 
US500939A,1893-07-04,obbinson 
US500940A,1893-07-04,Zenas leonard palmer 
US500941A,1893-07-04,Chusetts 
US500942A,1893-07-04,Chusetts 
US500943A,1893-07-04,Electric-railway system 
US500944A,1893-07-04,Georg pickel 
US500945A,1893-07-04,Mechanism for raising the cutter-bars of mowing-machines 
US500946A,1893-07-04,Silas pruden 
US500947A,1893-07-04,Alfred artur ratjbold 
US500948A,1893-07-04,richards 
US500949A,1893-07-04,Breech-loading gun 
US500950A,1893-07-04,James robertson 
US500951A,1893-07-04,rockwell 
US500952A,1893-07-04,Fredeick roediger 
US500953A,1893-07-04,rowlett 
US500954A,1893-07-04,Jewel-setting machine 
US500955A,1893-07-04,Coin receiver or tray 
US500956A,1893-07-04,Meat-rack 
US500957A,1893-07-04,Earpiece 
US500958A,1893-07-04,Machine for cutting nails 
US500959A,1893-07-04,Machine for cutting nails 
US500960A,1893-07-04,Thomas k 
US500961A,1893-07-04,Car-coupling 
US500962A,1893-07-04,Isabella shepard 
US500963A,1893-07-04,Grain-door 
US500964A,1893-07-04,Needle-operating and reed-dent-separating device for machines for drawing in warp-threads 
US500965A,1893-07-04,Harness-supporting and heddle-eye-selecting device for machines for drawing in warp 
US500966A,1893-07-04,Thread-selecting device for machines for drawing in warp-threads 
US500967A,1893-07-04,Sash-balance 
US500968A,1893-07-04,Lindsley h 
US500969A,1893-07-04,Harper f 
US500970A,1893-07-04,Forcing-hammer 
US500971A,1893-07-04,starlet 
US500972A,1893-07-04,Valentine stein 
US500973A,1893-07-04,Electric welding machine 
US500974A,1893-07-04,Bending-press 
US500975A,1893-07-04,Caleb swayze 
US500976A,1893-07-04,Carpet-sweeper 
US500977A,1893-07-04,Charles taylor 
US500978A,1893-07-04,teeryc  
US500979A,1893-07-04,Apparatus for hardening steel 
US500980A,1893-07-04,urbaiek 
US500981A,1893-07-04,Car-coupling 
US500982A,1893-07-04,Stopper attachment for ink-bottle 
US500983A,1893-07-04,Car-bolster 
US500984A,1893-07-04,Clothes-wringer 
US500985A,1893-07-04,Reversing-gear for engines 
US500986A,1893-07-04,Machine for cutting bones 
US500987A,1893-07-04,Joseph winterflood 
US500988A,1893-07-04,Rotary engine 
US500989A,1893-07-04,Carriage-dash 
US500990A,1893-07-04,bunker 
US500991A,1893-07-04,Splint laundry-basket 
US500992A,1893-07-04,Railway system 
US500993A,1893-07-04,christensen 
US500994A,1893-07-04,Pressure-regulator 
US500995A,1893-07-04,Automatic fire-lighter 
US500996A,1893-07-04,gutter 
US500997A,1893-07-04,Oar unloadee 
US500998A,1893-07-04,Machine for embossing wood 
US500999A,1893-07-04,draper 
US501000A,1893-07-04,Meter for alternating 
US501001A,1893-07-04,Island 
US501002A,1893-07-04,Whiffletree-hook 
US501003A,1893-07-04,Holdback 
US501004A,1893-07-04,Half to alfred h 
US501005A,1893-07-04,Half to theodore du bois 
US501006A,1893-07-04,Invalid-bedstead 
US501007A,1893-07-04,Edward t 
US501008A,1893-07-04,Frame for illuminating-tiles 
US501009A,1893-07-04,Overhead electric railway 
US501010A,1893-07-04,Railway-rail brake 
US501011A,1893-07-04,Thomas h 
US501012A,1893-07-04,Harrow 
US501013A,1893-07-04,Thirds to allen g 
US501014A,1893-07-04,John macher 
US501015A,1893-07-04,Advertising device 
US501016A,1893-07-04,Air-brake 
US501017A,1893-07-04,Car-brake 
US501018A,1893-07-04,Governor for steam-pumps 
US501019A,1893-07-04,Arine a 
US501020A,1893-07-04,Dumping-scow 
US501021A,1893-07-04,Insulating coupling 
US501022A,1893-07-04,henry mccoy 
US501023A,1893-07-04,Package-carrier 
US501024A,1893-07-04,Harness-saddle 
US501025A,1893-07-04,Central-draft lamp 
US501026A,1893-07-04,Of warrenton 
US501027A,1893-07-04,Chusetts 
US501028A,1893-07-04,Track-cleaner 
US501029A,1893-07-04,Facing foe walls 
US501030A,1893-07-04,John h 
US501031A,1893-07-04,John ii 
US501032A,1893-07-04,Fruit-picker 
US501033A,1893-07-04,Railway-frog 
US501034A,1893-07-04,William p 
US501035A,1893-07-04,Package-carrier apparatus 
US501036A,1893-07-04,D wight allen 
US501037A,1893-07-04,Process of disposing of city garbage 
US501038A,1893-07-04,Metal-working 
US501039A,1893-07-04,Cream-separator 
US501040A,1893-07-04,Centrifugal creamer 
US501041A,1893-07-04,Warp stop-motion for looms 
US501042A,1893-07-04,brooks 
US501043A,1893-07-04,Alfred fornander 
US501044A,1893-07-04,Walter e 
US501045A,1893-07-04,Ice-machine 
US501046A,1893-07-04,Charles quast 
US501047A,1893-07-11,Steam-boiler 
US501048A,1893-07-11,Apparatus for conveying and drying 
US501049A,1893-07-11,Commutator connection 
US501050A,1893-07-11,Alfred l 
US501051A,1893-07-11,Lifting device 
US501052A,1893-07-11,Thill-coupling 
US501053A,1893-07-11,Oyster-sack 
US501054A,1893-07-11,Driving mechanism for cycles 
US501055A,1893-07-11,Vasse 
US501056A,1893-07-11,Edwin r 
US501057A,1893-07-11,cornely 
US501058A,1893-07-11,Anthony j 
US501059A,1893-07-11,Regulator for dynamo-electric machines 
US501060A,1893-07-11,Brush for dynamo-electric machines and motors 
US501061A,1893-07-11,Fireplace-grate 
US501062A,1893-07-11,frisohen 
US501063A,1893-07-11,Washing-machine 
US501064A,1893-07-11,Grate 
US501065A,1893-07-11,Christian greiner 
US501066A,1893-07-11,Edouard grimaux 
US501067A,1893-07-11,Suspender-buckle 
US501068A,1893-07-11,Electric snap-switch 
US501069A,1893-07-11,Fabriken 
US501070A,1893-07-11,Wing-rail frog 
US501071A,1893-07-11,Helm hofer 
US501072A,1893-07-11,Running-gear for vehicles 
US501073A,1893-07-11,hvass 
US501074A,1893-07-11,Josef jergle 
US501075A,1893-07-11,Dental engine 
US501076A,1893-07-11,Car-coupling 
US501077A,1893-07-11,Apparatus for cooling glass-molds 
US501078A,1893-07-11,Dress-stay 
US501079A,1893-07-11,Machine for manufacturing wooden trays 
US501080A,1893-07-11,Electric-arc lamp 
US501081A,1893-07-11,Electric-arc lamp 
US501082A,1893-07-11,Rubber boot 
US501083A,1893-07-11,keank 
US501084A,1893-07-11,Brush-holder 
US501085A,1893-07-11,And frank a 
US501086A,1893-07-11,And frank a 
US501087A,1893-07-11,And sherwood j 
US501088A,1893-07-11,Half to emery j 
US501089A,1893-07-11,Herman lichtenstein 
US501090A,1893-07-11,gennert 
US501091A,1893-07-11,morgeneier 
US501092A,1893-07-11,William w 
US501093A,1893-07-11,Rail-joint 
US501094A,1893-07-11,Paul nordmann 
US501095A,1893-07-11,Paul nordmann 
US501096A,1893-07-11,Ette collins 
US501097A,1893-07-11,Combined horse-collar and hames 
US501098A,1893-07-11,Corset-fastening 
US501099A,1893-07-11,Stage apparatus 
US501100A,1893-07-11,-pfeil 
US501101A,1893-07-11,piatt 
US501102A,1893-07-11,Telephone signaling apparatus and circuit 
US501103A,1893-07-11,Car-brake 
US501104A,1893-07-11,Farbenfabriken 
US501105A,1893-07-11,Machine for manufacturing wooden toothpicks 
US501106A,1893-07-11,Friedrich schmidt 
US501107A,1893-07-11,siemens 
US501108A,1890-09-22,"Stem winding and setting watch 
     "
US501109A,1893-07-11,Furnace 
US501110A,1893-07-11,Tool-holder 
US501111A,1893-07-11,steinmann 
US501112A,1893-07-11,And john r 
US501113A,1893-07-11,Combined planter and fertilizer-distributer 
US501114A,1893-07-11,Lightning-arrester 
US501115A,1893-07-11,Thirds to william j 
US501116A,1893-07-11,Half to james b 
US501117A,1893-07-11,tyler 
US501118A,1893-07-11,Ors to the farbenfabriken 
US501119A,1893-07-11,Balloting-booth 
US501120A,1893-07-11,Balloting-booth 
US501121A,1893-07-11,Art of manufacturing chlorine or caustic alkali by electrolysis 
US501122A,1893-07-11,walsh 
US501123A,1893-07-11,Lewis wertz 
US501124A,1893-07-11,Apparatus for treating vegetable fibers 
US501125A,1893-07-11,Peter wiberg 
US501126A,1893-07-11,Miles williams 
US501127A,1893-07-11,Dental tool 
US501128A,1893-07-11,Yarn-guiding device for knitting-machines 
US501129A,1893-07-11,Thomas v 
US501130A,1893-07-11,John b 
US501131A,1893-07-11,blaokstone 
US501132A,1893-07-11,Carpet-stretcher 
US501133A,1893-07-11,Boot-tree 
US501134A,1893-07-11,Artificial stem for cut flowers 
US501135A,1893-07-11,Charles fremont 
US501136A,1893-07-11,geeaoey 
US501137A,1893-07-11,Edward harmer 
US501138A,1893-07-11,eeaton  
