patent_number,date,title,tokens,nltk_pos,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len
US1619115A,1921-10-20,Muffler,['Muffler'],"[('Muffler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619118A,1919-04-15,Filter,['Filter'],"[('Filter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619189A,1923-09-20,Sign,['Sign'],"[('Sign', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619201A,1926-04-29,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619209A,1924-10-01,Drill,['Drill'],"[('Drill', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1619213A,1925-03-11,Lamp,['Lamp'],"[('Lamp', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619217A,1922-08-24,Umbrella,['Umbrella'],"[('Umbrella', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1619223A,1924-05-17,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619247A,1927-03-01,donathan,['donathan'],"[('donathan', 'NN')]",['PROPN'],[],1,0,1
US1619254A,1926-04-01,Spear,['Spear'],"[('Spear', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619259A,1926-03-05,Rack,['Rack'],"[('Rack', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619262A,1926-07-02,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1619312A,1925-04-16,Cabinet,['Cabinet'],"[('Cabinet', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619425A,1926-05-06,Heater,['Heater'],"[('Heater', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619466A,1926-01-22,Compressor,['Compressor'],"[('Compressor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619480A,1925-05-22,Stoker,['Stoker'],"[('Stoker', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619497A,1920-11-06,Seam,['Seam'],"[('Seam', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619504A,1927-03-01,gabriel,['gabriel'],"[('gabriel', 'NN')]",['PROPN'],[],1,0,1
US1619532A,1925-08-04,Tremolo,['Tremolo'],"[('Tremolo', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1619572A,1924-12-26,Locomotive,['Locomotive'],"[('Locomotive', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1619579A,1923-09-28,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1619584A,1926-03-25,Filter,['Filter'],"[('Filter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619605A,1925-09-21,Ram,['Ram'],"[('Ram', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619617A,1926-06-03,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619623A,1922-03-31,Phonograph,['Phonograph'],"[('Phonograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619624A,1925-03-13,Mop,['Mop'],"[('Mop', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619630A,1926-10-08,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619631A,1926-04-30,Sash,['Sash'],"[('Sash', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619649A,1927-03-01,of london,"['of', 'london']","[('of', 'IN'), ('london', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1619727A,1926-03-22,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619759A,1925-03-31,Pallet,['Pallet'],"[('Pallet', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619797A,1921-08-17,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619811A,1921-03-19,Sash,['Sash'],"[('Sash', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619819A,1925-11-19,Gate,['Gate'],"[('Gate', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619836A,1925-08-26,Joint,['Joint'],"[('Joint', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1619862A,1925-03-19,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619874A,1925-04-20,Corset,['Corset'],"[('Corset', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619884A,1925-08-14,Clutch,['Clutch'],"[('Clutch', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619967A,1924-12-05,Coffeepot,['Coffeepot'],"[('Coffeepot', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619984A,1922-11-08,Underreamer,['Underreamer'],"[('Underreamer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1619996A,1922-12-04,Closure,['Closure'],"[('Closure', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620083A,1923-08-18,Filter,['Filter'],"[('Filter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620140A,1927-03-08,Mobnjng gown,"['Mobnjng', 'gown']","[('Mobnjng', 'NNP'), ('gown', 'NN')]","['PROPN', 'VERB']",[],1,0,2
US1620183A,1922-09-28,Flatiron,['Flatiron'],"[('Flatiron', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1620196A,1927-03-08,Vehicle fender,"['Vehicle', 'fender']","[('Vehicle', 'NNP'), ('fender', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1620208A,1924-09-15,Insecticide,['Insecticide'],"[('Insecticide', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620216A,1926-05-25,Buckle,['Buckle'],"[('Buckle', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620224A,1923-04-14,Velocimeter,['Velocimeter'],"[('Velocimeter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620232A,1925-08-20,Skate,['Skate'],"[('Skate', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620259A,1924-01-05,Medallion,['Medallion'],"[('Medallion', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620268A,1921-07-29,Conveyer,['Conveyer'],"[('Conveyer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620273A,1925-07-21,Turntable,['Turntable'],"[('Turntable', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1620295A,1927-03-08,Waltee j,"['Waltee', 'j']","[('Waltee', 'NNP'), ('j', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1620316A,1926-06-01,Closure,['Closure'],"[('Closure', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620330A,1926-02-24,Toothbrush,['Toothbrush'],"[('Toothbrush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620349A,1923-01-10,Boat,['Boat'],"[('Boat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620361A,1926-09-11,Birdcage,['Birdcage'],"[('Birdcage', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620380A,1926-02-18,Gradometer,['Gradometer'],"[('Gradometer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620387A,1926-06-07,Clevis,['Clevis'],"[('Clevis', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620392A,1925-01-29,Insulator,['Insulator'],"[('Insulator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620393A,1925-07-18,Hydrometer,['Hydrometer'],"[('Hydrometer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620418A,1926-04-07,Washbench,['Washbench'],"[('Washbench', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620426A,1926-05-26,Apron,['Apron'],"[('Apron', 'NNP')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1620434A,1924-02-26,Glove,['Glove'],"[('Glove', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1620461A,1926-01-23,Flytrap,['Flytrap'],"[('Flytrap', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620512A,1923-01-20,Ventilator,['Ventilator'],"[('Ventilator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620534A,1926-04-14,Press,['Press'],"[('Press', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620550A,1926-04-28,Needle,['Needle'],"[('Needle', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620573A,1922-03-07,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620577A,1926-11-10,Drier,['Drier'],"[('Drier', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620591A,1926-02-12,Scrubber,['Scrubber'],"[('Scrubber', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1620611A,1925-04-02,Fastener,['Fastener'],"[('Fastener', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620620A,1927-03-15,Leakdbo mazza,"['Leakdbo', 'mazza']","[('Leakdbo', 'NNP'), ('mazza', 'NN')]","['PROPN', 'VERB']",[],1,0,2
US1620643A,1926-05-03,Glove,['Glove'],"[('Glove', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1620646A,1925-10-19,Window,['Window'],"[('Window', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620662A,1927-03-15,Housb electric,"['Housb', 'electric']","[('Housb', 'NNP'), ('electric', 'JJ')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1620663A,1923-04-12,Turbine,['Turbine'],"[('Turbine', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620675A,1927-03-15,Headlight control,"['Headlight', 'control']","[('Headlight', 'NNP'), ('control', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1620676A,1925-03-12,Burner,['Burner'],"[('Burner', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620696A,1927-03-15,Abolphe segay,"['Abolphe', 'segay']","[('Abolphe', 'NNP'), ('segay', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1620699A,1925-07-16,Underreamer,['Underreamer'],"[('Underreamer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620743A,1925-12-09,Protector,['Protector'],"[('Protector', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620751A,1926-05-06,Tray,['Tray'],"[('Tray', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620752A,1923-10-04,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1620783A,1925-07-24,Brush,['Brush'],"[('Brush', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620804A,1924-08-13,Insulator,['Insulator'],"[('Insulator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620805A,1925-01-30,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620815A,1923-06-27,Filter,['Filter'],"[('Filter', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620849A,1925-07-14,Gearing,['Gearing'],"[('Gearing', 'VBG')]","['PROPN', 'SPACE']",[],1,0,2
US1620870A,1924-01-09,Compressor,['Compressor'],"[('Compressor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620883A,1925-01-17,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620895A,1926-02-12,Planer,['Planer'],"[('Planer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620901A,1926-08-18,Razor,['Razor'],"[('Razor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620921A,1926-04-07,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1620950A,1926-04-05,Trap,['Trap'],"[('Trap', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1620970A,1926-06-01,Lantern,['Lantern'],"[('Lantern', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1621005A,1926-10-15,Comb,['Comb'],"[('Comb', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621008A,1923-06-04,Clasp,['Clasp'],"[('Clasp', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621023A,1923-11-12,Thermostat,['Thermostat'],"[('Thermostat', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1621064A,1927-03-15,Samuel r,"['Samuel', 'r']","[('Samuel', 'NNP'), ('r', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1621065A,1927-03-15,By samuel,"['By', 'samuel']","[('By', 'IN'), ('samuel', 'NN')]","['ADP', 'PROPN']",[],1,0,2
US1621066A,1926-10-02,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621085A,1926-03-24,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621089A,1922-02-01,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621092A,1925-07-06,Burner,['Burner'],"[('Burner', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621094A,1927-03-15,of chicago,"['of', 'chicago']","[('of', 'IN'), ('chicago', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1621134A,1927-03-15,Nipple,['Nipple'],"[('Nipple', 'NN')]",['PROPN'],[],1,0,1
US1621159A,1925-11-27,Abdominoscope,['Abdominoscope'],"[('Abdominoscope', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621170A,1925-07-17,Fishway,['Fishway'],"[('Fishway', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621204A,1924-12-23,Sprinkler,['Sprinkler'],"[('Sprinkler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621224A,1925-06-08,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621225A,1922-04-13,Box,['Box'],"[('Box', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621241A,1922-06-29,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621252A,1926-07-22,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621255A,1926-04-17,Crutch,['Crutch'],"[('Crutch', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621266A,1924-06-14,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621273A,1925-09-05,Broom,['Broom'],"[('Broom', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621285A,1927-03-15,solomon,['solomon'],"[('solomon', 'NN')]",['PROPN'],[],1,0,1
US1621347A,1921-05-07,Padlock,['Padlock'],"[('Padlock', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621353A,1926-07-30,Toy,['Toy'],"[('Toy', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621412A,1926-05-05,Sign,['Sign'],"[('Sign', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621449A,1927-03-15,Arpad angyal,"['Arpad', 'angyal']","[('Arpad', 'NNP'), ('angyal', 'NN')]","['PROPN', 'ADJ']",[],1,0,2
US1621451A,1926-03-18,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621463A,1925-09-19,Window,['Window'],"[('Window', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621466A,1922-03-15,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621496A,1925-05-07,Stapler,['Stapler'],"[('Stapler', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621531A,1926-06-07,Ventilator,['Ventilator'],"[('Ventilator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621545A,1925-04-28,Governor,['Governor'],"[('Governor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621552A,1927-03-22,of toledo,"['of', 'toledo']","[('of', 'IN'), ('toledo', 'NN')]","['ADP', 'PROPN']",['GPE'],1,0,2
US1621585A,1922-05-19,Lamp,['Lamp'],"[('Lamp', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621586A,1922-05-08,Reflector,['Reflector'],"[('Reflector', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621621A,1925-06-17,Flasher,['Flasher'],"[('Flasher', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621659A,1922-12-14,Condenser,['Condenser'],"[('Condenser', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621695A,1926-11-06,Grizzly,['Grizzly'],"[('Grizzly', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621735A,1926-02-13,Banjo,['Banjo'],"[('Banjo', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621748A,1925-08-08,Headgate,['Headgate'],"[('Headgate', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621753A,1926-08-16,Necktie,['Necktie'],"[('Necktie', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621757A,1923-05-14,Antispasmodic,['Antispasmodic'],"[('Antispasmodic', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1621758A,1922-05-17,Utensil,['Utensil'],"[('Utensil', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1621764A,1925-09-14,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621785A,1923-11-12,Retort,['Retort'],"[('Retort', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621839A,1923-01-10,Boat,['Boat'],"[('Boat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621862A,1923-04-05,Evaporator,['Evaporator'],"[('Evaporator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621875A,1924-06-05,Fertilizer,['Fertilizer'],"[('Fertilizer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621924A,1926-04-27,Hairpin,['Hairpin'],"[('Hairpin', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1621937A,1923-11-24,Motor,['Motor'],"[('Motor', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1621981A,1926-11-09,Mousetrap,['Mousetrap'],"[('Mousetrap', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622005A,1918-08-02,Phonograph,['Phonograph'],"[('Phonograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622033A,1922-05-26,Radiotelephony,['Radiotelephony'],"[('Radiotelephony', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622037A,1924-11-22,Collar,['Collar'],"[('Collar', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622052A,1927-03-22,Condenser,['Condenser'],"[('Condenser', 'NN')]",['PROPN'],[],1,0,1
US1622053A,1927-03-22,George rounds,"['George', 'rounds']","[('George', 'NNP'), ('rounds', 'NNS')]","['PROPN', 'VERB']",[],1,0,2
US1622102A,1926-04-03,Gambrel,['Gambrel'],"[('Gambrel', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622111A,1925-07-09,Grouser,['Grouser'],"[('Grouser', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1622114A,1926-01-15,Mirror,['Mirror'],"[('Mirror', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622129A,1927-03-22,Friedrich boedecker,"['Friedrich', 'boedecker']","[('Friedrich', 'NNP'), ('boedecker', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1622222A,1925-07-01,Impeller,['Impeller'],"[('Impeller', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622240A,1925-12-05,Vehicle,['Vehicle'],"[('Vehicle', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622250A,1925-05-15,Fabric,['Fabric'],"[('Fabric', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622287A,1927-03-29,nan,['nan'],"[('nan', 'NN')]",['PROPN'],['GPE'],1,0,1
US1622288A,1927-03-29,nan,['nan'],"[('nan', 'NN')]",['PROPN'],['GPE'],1,0,1
US1622305A,1924-11-13,Screen,['Screen'],"[('Screen', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622318A,1925-08-12,Receptacle,['Receptacle'],"[('Receptacle', 'NN')]","['PROPN', 'SPACE']",['NORP'],1,0,2
US1622371A,1925-01-15,Kassette,['Kassette'],"[('Kassette', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1622373A,1925-07-27,Lamp,['Lamp'],"[('Lamp', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622391A,1924-09-26,Dentifrice,['Dentifrice'],"[('Dentifrice', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622395A,1923-05-10,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622465A,1925-02-18,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1622466A,1926-07-14,Handsaw,['Handsaw'],"[('Handsaw', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1622472A,1925-02-26,Propeller,['Propeller'],"[('Propeller', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622488A,1926-06-25,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622508A,1925-09-10,Boat,['Boat'],"[('Boat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622525A,1922-07-14,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622574A,1926-04-21,Crane,['Crane'],"[('Crane', 'NNP')]","['PROPN', 'SPACE']",[],1,0,2
US1622579A,1927-03-29,Piston,['Piston'],"[('Piston', 'NN')]",['PROPN'],['ORG'],1,0,1
US1622637A,1925-09-21,Sign,['Sign'],"[('Sign', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622639A,1925-12-30,Protector,['Protector'],"[('Protector', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622648A,1921-06-03,Insulator,['Insulator'],"[('Insulator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622681A,1925-04-16,Brake,['Brake'],"[('Brake', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1622703A,1925-07-30,Dephlegmator,['Dephlegmator'],"[('Dephlegmator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622705A,1926-02-23,Decarbonizer,['Decarbonizer'],"[('Decarbonizer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622710A,1927-03-29,Harby l,"['Harby', 'l']","[('Harby', 'NNP'), ('l', 'NN')]","['PROPN', 'NOUN']",['ORG'],1,0,2
US1622728A,1926-09-11,Receptacle,['Receptacle'],"[('Receptacle', 'NN')]","['PROPN', 'SPACE']",['NORP'],1,0,2
US1622749A,1926-07-22,Necktie,['Necktie'],"[('Necktie', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622759A,1922-10-12,Buffer,['Buffer'],"[('Buffer', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622787A,1925-11-05,Container,['Container'],"[('Container', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622790A,1927-03-29,klosterman,['klosterman'],"[('klosterman', 'NN')]",['PROPN'],[],1,0,1
US1622814A,1919-09-23,Phonograph,['Phonograph'],"[('Phonograph', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622835A,1921-09-08,Propeller,['Propeller'],"[('Propeller', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622858A,1925-05-22,Cup,['Cup'],"[('Cup', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622863A,1927-03-29,farrington,['farrington'],"[('farrington', 'NN')]",['PROPN'],['ORG'],1,0,1
US1622917A,1925-09-14,Locomotive,['Locomotive'],"[('Locomotive', 'JJ')]","['PROPN', 'SPACE']",[],1,0,2
US1622918A,1926-05-05,Evaporator,['Evaporator'],"[('Evaporator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622921A,1922-05-25,Drier,['Drier'],"[('Drier', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622953A,1925-09-09,Headlight,['Headlight'],"[('Headlight', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622959A,1925-02-02,Strip,['Strip'],"[('Strip', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1622968A,1926-07-27,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623019A,1924-05-05,Glove,['Glove'],"[('Glove', 'VB')]","['PROPN', 'SPACE']",[],1,0,2
US1623024A,1926-03-11,Hosiery,['Hosiery'],"[('Hosiery', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623026A,1922-03-29,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623031A,1923-08-27,Corset,['Corset'],"[('Corset', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623062A,1923-10-02,Hayrake,['Hayrake'],"[('Hayrake', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623087A,1926-05-22,Furnace,['Furnace'],"[('Furnace', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623120A,1922-02-09,Cultivator,['Cultivator'],"[('Cultivator', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623127A,1926-07-10,Roofing,['Roofing'],"[('Roofing', 'VBG')]","['PROPN', 'SPACE']",[],1,0,2
US1623154A,1926-02-27,Tent,['Tent'],"[('Tent', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623183A,1922-08-19,Vulcanization,['Vulcanization'],"[('Vulcanization', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623193A,1925-12-29,Governor,['Governor'],"[('Governor', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623198A,1924-06-19,Rheostat,['Rheostat'],"[('Rheostat', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623203A,1919-07-14,Dishwasher,['Dishwasher'],"[('Dishwasher', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623214A,1923-09-28,Vehicle,['Vehicle'],"[('Vehicle', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623258A,1927-04-05,Loobe,['Loobe'],"[('Loobe', 'NN')]",['PROPN'],[],1,0,1
US1623265A,1927-04-05,Henry c,"['Henry', 'c']","[('Henry', 'NNP'), ('c', 'NN')]","['PROPN', 'AUX']",[],1,0,2
US1623270A,1925-12-01,Magneto,['Magneto'],"[('Magneto', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623308A,1927-04-05,Windshield wiper,"['Windshield', 'wiper']","[('Windshield', 'NNP'), ('wiper', 'NN')]","['PROPN', 'NOUN']",[],1,0,2
US1623317A,1926-06-02,Scarifier,['Scarifier'],"[('Scarifier', 'NN')]","['PROPN', 'SPACE']",['ORG'],1,0,2
US1623328A,1922-10-31,Piston,['Piston'],"[('Piston', 'NN')]","['PROPN', 'SPACE']",['GPE'],1,0,2
US1623339A,1924-05-01,Binder,['Binder'],"[('Binder', 'NN')]","['PROPN', 'SPACE']",[],1,0,2
US1623360A,1927-04-05,Condenser,['Condenser'],"[('Condenser', 'NN')]",['PROPN'],[],1,0,1
US1623370A,1927-04-05,wayman,['wayman'],"[('wayman', 'NN')]",['PROPN'],[],1,0,1
